;time;x;y;z;activity
727;1970-01-01 09:48:29.852598272;22.394426;-7.709674000000001;0.8685950000000001;forward_180
963;1970-01-01 01:10:19.165581312;-2.5028919999999997;-3.0173490000000003;0.055035;forward_180
530;1970-01-01 09:58:29.705179136;7.913064;-8.578269;-9.65504;forward_180
795;1970-01-01 09:58:37.724688384;-24.002403;-10.595419;-55.685768;forward_180
631;1970-01-01 09:58:33.058525184;-10.997413;-16.098910999999998;0.325424;forward_180
224;1970-01-01 09:48:14.675509248;21.195623;-3.29731;2.333002;forward_180
220;1970-01-01 09:48:14.597914624;25.172495;-6.941578;5.326423;forward_180
578;1970-01-01 01:10:07.552602112;-2.100898;0.148355;1.148555;forward_180
195;1970-01-01 09:58:19.890507776;-2.0386849999999996;-15.756737;-13.703695000000002;forward_180
277;1970-01-01 09:58:21.471760384;-17.091932;-17.745173;-1.3543379999999998;forward_180
39;1970-01-01 09:58:15.744438272;-16.232908;-5.661418;-7.630712;forward_180
784;1970-01-01 08:04:15.793012736;1.205983;-6.276374;0.23928200000000002;forward_180
1225;1970-01-01 01:10:25.744281600;-1.48355;-4.438686;-6.32423;forward_180
241;1970-01-01 09:58:20.775505920;-16.213766;-17.749958;3.878766;forward_180
569;1970-01-01 08:04:10.837442560;-9.075975999999999;-5.448457;1.320838;forward_180
63;1970-01-01 09:58:16.207908864;-3.105884;-0.41874399999999995;1.619941;forward_180
1504;1970-01-01 01:10:37.067591680;-5.24746;-1.842473;-0.272782;forward_180
1008;1970-01-01 01:10:20.036620288;-6.673583;-8.508878;-8.480164;forward_180
813;1970-01-01 01:10:13.995642880;1.433301;-10.593026;-1.430908;forward_180
642;1970-01-01 09:58:33.272434688;-2.880959;0.729811;-1.31366;forward_180
225;1970-01-01 09:58:20.469321728;-10.387243;-6.896114999999999;6.558727;forward_180
290;1970-01-01 01:09:59.971266560;-1.962115;-11.389835;0.289532;forward_180
1193;1970-01-01 08:04:25.471369216;-8.327022999999999;-9.95175;6.879364999999999;forward_180
223;1970-01-01 09:48:14.656634880;25.404598;-10.281959;-1.031307;forward_180
869;1970-01-01 09:58:40.771850240;-1.8113669999999997;-3.8117660000000004;3.3810580000000003;forward_180
759;1970-01-01 09:48:45.067436032;3.8883370000000004;0.409173;9.066405;forward_180
1553;1970-01-01 08:04:34.149384192;2.847459;3.3068809999999997;-2.488536;forward_180
483;1970-01-01 09:48:23.219306496;23.207987;-21.468404999999997;-12.758531;forward_180
226;1970-01-01 09:58:20.486098944;-11.624332;-6.809972999999999;6.915257;forward_180
1236;1970-01-01 08:04:26.301841408;-0.8159529999999999;-1.8592229999999998;2.007578;forward_180
16;1970-01-01 01:09:53.501356032;-1.954936;-12.268002000000001;-18.403198;forward_180
725;1970-01-01 08:04:14.654259200;1.87358;-5.797809;-1.502693;forward_180
1031;1970-01-01 08:04:21.555986432;-1.7970099999999998;-2.495714;1.727618;forward_180
1018;1970-01-01 01:10:20.226478080;1.9166509999999999;-3.8715870000000003;2.627319;forward_180
131;1970-01-01 08:04:01.058422784;11.397015;-17.216358;1.191626;forward_180
640;1970-01-01 09:58:33.236783104;-1.95015;-1.067199;-1.428515;forward_180
699;1970-01-01 08:04:14.150942720;33.413376;-7.728816999999999;-12.112468;forward_180
40;1970-01-01 09:58:15.763312640;-18.072989;-9.406186;-7.398608;forward_180
977;1970-01-01 09:58:44.473323520;-8.69791;-30.630521999999996;1.122234;forward_180
1030;1970-01-01 08:04:21.537112064;-2.155933;-2.919244;1.323231;forward_180
138;1970-01-01 09:48:13.016662016;13.004992;-1.8855439999999999;-6.087341;forward_180
1444;1970-01-01 01:10:35.910619136;-3.0101709999999997;-1.8520450000000002;-6.977471;forward_180
357;1970-01-01 09:58:24.537796608;-14.132010000000001;-7.63789;4.991428;forward_180
1599;1970-01-01 08:04:35.044868096;-0.29671;-2.7804599999999997;-1.7778669999999999;forward_180
1399;1970-01-01 08:04:30.351441920;-11.320444;-22.337;3.3284160000000003;forward_180
178;1970-01-01 08:04:01.964392448;5.283352;-14.012369;1.380659;forward_180
611;1970-01-01 09:58:32.674746368;-14.746966;-7.850851;3.6897330000000004;forward_180
651;1970-01-01 09:58:33.444401152;4.666004;-9.209974;1.9980069999999999;forward_180
1286;1970-01-01 01:10:30.239068160;-23.435305;-2.493321;0.442672;forward_180
311;1970-01-01 09:58:23.648604160;-12.150753;-22.403999;-2.622534;forward_180
554;1970-01-01 09:58:31.575838720;-16.737795000000002;7.020542;-4.6971110000000005;forward_180
643;1970-01-01 01:10:08.806567936;-10.107283;-7.082755000000001;-6.463014;forward_180
128;1970-01-01 09:48:10.990813184;40.857445;-28.060631;-3.773481;forward_180
888;1970-01-01 09:58:41.138851840;-16.79283;-13.172488000000001;-5.647061;forward_180
602;1970-01-01 09:48:27.440873472;27.134609;-7.348358;5.836094;forward_180
751;1970-01-01 09:58:36.877438976;-12.993027;-3.259024;5.606383;forward_180
45;1970-01-01 09:48:09.390686208;3.759124;-15.141782000000001;-16.103697;forward_180
297;1970-01-01 09:48:17.800265728;6.250053;-3.35713;6.051448000000001;forward_180
553;1970-01-01 09:48:24.569872384;-8.566305;-9.760324;10.279566;forward_180
1300;1970-01-01 08:04:28.440936448;5.175675;-4.024728;10.633704;forward_180
256;1970-01-01 09:58:21.067010048;-2.053042;-0.212961;-0.40678000000000003;forward_180
625;1970-01-01 09:48:27.885469696;10.648061;-15.318851;-6.896114999999999;forward_180
766;1970-01-01 09:48:45.201653760;30.230921000000002;-11.892328;-7.042077000000001;forward_180
911;1970-01-01 08:04:19.242827776;11.882757000000002;-18.329021;-10.839486;forward_180
948;1970-01-01 01:10:18.876239872;-12.593426;-14.493326999999999;3.737589;forward_180
729;1970-01-01 09:58:36.451717120;-6.290731;-11.291730000000001;-9.683753;forward_180
4;1970-01-01 09:58:15.069155328;-2.208575;-6.74776;-19.080368;forward_180
618;1970-01-01 09:48:27.749154816;6.022735;-25.842485;-5.812166;forward_180
254;1970-01-01 09:58:21.027164160;-6.245267;-3.215954;-1.411765;forward_180
560;1970-01-01 08:04:10.663378944;3.940979;-2.364109;-2.979064;forward_180
75;1970-01-01 09:48:09.969500160;15.431314000000002;-0.090927;5.580062;forward_180
185;1970-01-01 09:58:19.697569792;3.972085;-12.217752;1.227518;forward_180
1203;1970-01-01 01:10:25.319346176;-4.122833;-9.80818;-1.35673;forward_180
1062;1970-01-01 09:58:46.115393536;-4.0366919999999995;-2.249253;-2.347359;forward_180
682;1970-01-01 01:10:11.468378112;-3.515056;-3.605984;2.9647069999999998;forward_180
1072;1970-01-01 01:10:22.793588736;-2.191826;-15.091532999999998;21.389442000000003;forward_180
1061;1970-01-01 08:04:22.933815296;12.145967;-6.628119;-3.294917;forward_180
490;1970-01-01 09:58:28.933427200;-17.304893;-16.247265;3.3475589999999995;forward_180
772;1970-01-01 09:48:45.316997120;-10.482956;-24.875784;-11.081161;forward_180
273;1970-01-01 09:48:15.621324800;9.162118;-1.002593;6.479764;forward_180
366;1970-01-01 08:04:06.206930944;24.210579;-18.637695;-25.502705;forward_180
185;1970-01-01 01:09:55.978485760;-16.065410999999997;-34.593037;9.664611;forward_180
140;1970-01-01 09:48:13.056507904;11.095519;-2.438286;2.397608;forward_180
148;1970-01-01 01:09:55.271745536;-13.732409;-13.926228;5.534599;forward_180
153;1970-01-01 09:58:19.060035584;-7.537391;-8.896514999999999;-26.988646999999997;forward_180
168;1970-01-01 09:58:19.372511232;-12.612568;-1.507478;-2.574677;forward_180
643;1970-01-01 09:58:33.291309056;-3.091527;-0.782453;-2.488536;forward_180
66;1970-01-01 09:48:09.797533696;10.049855;-0.14596199999999998;-1.083949;forward_180
617;1970-01-01 09:48:27.730280448;13.423735;-21.700508;-5.972486;forward_180
581;1970-01-01 08:04:11.066032128;51.711288;-30.845877;-6.972685;forward_180
473;1970-01-01 01:10:05.530685440;-11.432906;-0.224925;-10.258030999999999;forward_180
1505;1970-01-01 01:10:37.087383552;-6.3338019999999995;-1.179662;-0.052641999999999994;forward_180
273;1970-01-01 09:58:21.394165760;-2.459822;-9.377472000000001;-4.149155;forward_180
319;1970-01-01 09:58:23.803793408;0.619741;-4.754539;-0.162712;forward_180
997;1970-01-01 01:10:19.827494912;-17.536997;-3.3954150000000003;-2.160719;forward_180
348;1970-01-01 09:58:24.363732992;-4.407579;1.744368;4.146761;forward_180
860;1970-01-01 09:58:40.599883776;-5.125426;-9.343972;-11.097911999999999;forward_180
595;1970-01-01 08:04:11.336564736;16.357336;-16.237694;-4.2209389999999996;forward_180
330;1970-01-01 09:58:24.015605760;7.262217;-5.079962;-11.356337;forward_180
807;1970-01-01 09:48:45.994377216;18.329021;-7.008577000000001;3.261417;forward_180
377;1970-01-01 08:04:06.475366400;4.663611;-0.301496;5.970092;forward_180
1270;1970-01-01 01:10:29.930590208;-3.804588;-3.182454;4.197011;forward_180
696;1970-01-01 09:58:35.816280064;-14.222938000000001;-6.805188;5.058427;forward_180
821;1970-01-01 09:48:46.267006976;19.982461999999998;-6.072984;5.070391000000001;forward_180
713;1970-01-01 09:58:36.145532928;5.883951000000001;-3.527021;3.615555;forward_180
245;1970-01-01 09:48:15.080259584;3.275774;-0.770489;0.662812;forward_180
89;1970-01-01 01:09:54.349260800;-1.756332;-18.417557000000002;-5.737988;forward_180
828;1970-01-01 09:48:46.397030400;12.937992;-0.911665;7.099505000000001;forward_180
809;1970-01-01 09:58:39.616319488;-5.9748779999999995;-7.965706;-23.296522;forward_180
1382;1970-01-01 08:04:30.022189056;2.165504;-1.744368;0.897308;forward_180
1526;1970-01-01 01:10:37.492396032;-23.435305;-12.792029;-0.189033;forward_180
1004;1970-01-01 08:04:21.035892736;-12.425928;-6.281159;-17.130217000000002;forward_180
78;1970-01-01 01:09:54.207768576;-16.795220999999998;-8.484949;-1.289731;forward_180
776;1970-01-01 08:04:15.635726336;4.2711879999999995;-3.5796629999999996;0.9188440000000001;forward_180
848;1970-01-01 09:48:46.785003520;-20.681166;-15.077175;9.556933;forward_180
1475;1970-01-01 01:10:36.507848704;-22.126431;-3.7806599999999997;-0.351745;forward_180
1467;1970-01-01 01:10:36.353839104;-24.914070000000002;-6.752545;-3.206382;forward_180
582;1970-01-01 01:10:07.629475840;7.9346;-8.300702000000001;4.989034999999999;forward_180
1465;1970-01-01 08:04:32.452788224;10.097712;-6.893722;-4.2999019999999994;forward_180
400;1970-01-01 08:04:06.861242368;0.392423;-4.359723000000001;0.758525;forward_180
655;1970-01-01 08:04:13.303693312;4.426722;-5.8073809999999995;-7.975278;forward_180
1371;1970-01-01 08:04:29.810376704;19.448862;-15.187245;-2.301895;forward_180
829;1970-01-01 08:04:16.659136512;-0.39960100000000004;-1.679762;2.368894;forward_180
852;1970-01-01 09:58:40.444694528;2.591427;-5.383851;-14.218151999999998;forward_180
679;1970-01-01 08:04:13.765066752;2.306681;0.392423;3.7974099999999997;forward_180
963;1970-01-01 08:04:20.245266432;21.078375;-17.414963;-2.600998;forward_180
993;1970-01-01 09:48:51.702824960;0.332602;-0.5240279999999999;3.151347;forward_180
789;1970-01-01 08:04:15.889481728;-10.013963;-12.911671;3.65384;forward_180
1251;1970-01-01 01:10:29.563785216;-5.197211;-10.085747999999999;-22.894527;forward_180
1351;1970-01-01 08:04:29.424500736;11.19841;0.736989;-1.083949;forward_180
183;1970-01-01 09:48:13.884882944;19.554146;-21.784257999999998;-11.971292;forward_180
672;1970-01-01 08:04:13.630849024;10.542776;5.424529;-4.407579;forward_180
433;1970-01-01 09:48:22.254616576;18.805193;-7.539784;-19.690538;forward_180
529;1970-01-01 09:58:29.686304768;-0.363709;-7.692925;-5.534599;forward_180
697;1970-01-01 08:04:14.113193984;21.925434;-3.259024;2.0338990000000003;forward_180
695;1970-01-01 09:58:35.797405696;-17.257036;-3.354737;2.337788;forward_180
142;1970-01-01 01:09:55.149848576;-19.341185;-12.921242999999999;6.128019;forward_180
952;1970-01-01 01:10:18.953506816;-13.19881;-13.215558999999999;0.909273;forward_180
360;1970-01-01 09:48:19.014516736;11.547761999999999;-2.85703;3.574877;forward_180
1000;1970-01-01 09:58:44.917919744;3.6586260000000004;-9.858429;-14.995819000000001;forward_180
521;1970-01-01 01:10:06.453039104;0.421137;-11.078769;-1.98365;forward_180
1020;1970-01-01 09:48:52.222918656;7.377072;-6.496512999999999;7.329216000000001;forward_180
776;1970-01-01 01:10:13.281890304;0.21774699999999997;-2.311467;-2.050649;forward_180
169;1970-01-01 09:48:13.614350336;10.430314;-5.355137;-2.620141;forward_180
1352;1970-01-01 01:10:31.511384064;-6.941578;-3.940979;0.318245;forward_180
806;1970-01-01 09:48:45.973405696;17.187645;-7.788638000000001;4.843073;forward_180
307;1970-01-01 09:48:17.993203712;8.410771;-9.707682;13.316057999999998;forward_180
1472;1970-01-01 08:04:32.587005952;7.408179;-9.176475;-7.645067999999999;forward_180
143;1970-01-01 08:04:01.289109504;4.28076;-2.0386849999999996;-2.900101;forward_180
444;1970-01-01 09:58:28.046331904;-9.796216000000001;-5.486742;-0.289532;forward_180
1418;1970-01-01 01:10:32.784879616;-3.172883;-9.052048;-8.185846000000002;forward_180
1073;1970-01-01 08:04:23.177084928;9.186047;-8.71466;-19.618752999999998;forward_180
498;1970-01-01 01:10:06.009491456;-1.988436;-8.147561;6.223732;forward_180
278;1970-01-01 09:58:23.013167104;-11.131411;-10.805987;-8.913264;forward_180
1014;1970-01-01 09:58:45.188452352;-2.3258240000000003;-0.260818;4.094119999999999;forward_180
1633;1970-01-01 08:04:35.701276672;7.956135000000001;-10.559526;-0.607777;forward_180
69;1970-01-01 08:03:59.860948992;21.425333;-11.858829;3.388237;forward_180
1403;1970-01-01 01:10:32.496652288;1.493121;-6.48455;2.074577;forward_180
273;1970-01-01 08:04:04.413865984;15.433705999999999;-8.327022999999999;-1.0624129999999998;forward_180
900;1970-01-01 01:10:17.950216192;-10.564312;-28.381269;4.572684;forward_180
154;1970-01-01 09:58:19.078909952;-5.972486;-7.331608999999999;-31.745579;forward_180
655;1970-01-01 09:48:28.464283648;11.751152000000001;-0.717847;1.3543379999999998;forward_180
812;1970-01-01 01:10:13.976309760;1.160519;-10.884951;-0.914058;forward_180
1351;1970-01-01 01:10:31.492313088;-8.059027;-6.403193;-0.579063;forward_180
616;1970-01-01 08:04:11.741315072;-1.502693;-9.29133;-2.912065;forward_180
1618;1970-01-01 08:04:35.403481088;-7.326822999999999;-7.793423;-15.479170000000002;forward_180
1098;1970-01-01 09:48:55.559487488;5.73081;-0.531207;1.0121639999999998;forward_180
1155;1970-01-01 01:10:24.397778944;-4.218546;-4.979464;1.2514459999999998;forward_180
62;1970-01-01 09:58:16.186937344;-2.565106;-1.100698;1.8113669999999997;forward_180
1384;1970-01-01 08:04:30.062034944;2.6727830000000004;-2.510071;0.772882;forward_180
1228;1970-01-01 08:04:26.146652160;-5.498705999999999;-11.205588;3.005385;forward_180
12;1970-01-01 09:58:15.224344576;-14.938392000000002;5.900701000000001;-3.081956;forward_180
512;1970-01-01 01:10:06.280155136;0.41156499999999996;-13.682159;-13.483556;forward_180
243;1970-01-01 08:04:03.835052032;13.672588000000001;-2.859423;-13.387843;forward_180
386;1970-01-01 09:58:25.095639040;-7.453641999999999;-2.208575;-3.3308089999999995;forward_180
382;1970-01-01 09:48:19.438141440;19.121046;-8.370092999999999;3.424129;forward_180
489;1970-01-01 09:58:28.914552832;-15.950556;-14.589039999999999;3.8452660000000005;forward_180
1359;1970-01-01 01:10:31.652745216;-2.431108;0.40678000000000003;-1.995614;forward_180
231;1970-01-01 09:58:20.584665088;-14.237295000000001;-14.962320000000002;3.424129;forward_180
858;1970-01-01 08:04:18.219417600;8.616553999999999;-7.927422;-10.571489999999999;forward_180
500;1970-01-01 01:10:06.047698944;-8.413164;8.729017;0.540778;forward_180
687;1970-01-01 09:48:29.080846336;1.6821540000000001;-4.06062;0.212961;forward_180
96;1970-01-01 01:09:54.491146240;-1.586441;-22.203001;0.19381900000000002;forward_180
361;1970-01-01 09:58:24.615391232;-14.184652;-8.997013;4.536792;forward_180
85;1970-01-01 09:48:10.162438144;28.213772;-10.631311;5.771488;forward_180
332;1970-01-01 09:48:18.473451520;6.723832000000001;-13.892728;-8.171489999999999;forward_180
1485;1970-01-01 01:10:36.702097408;0.066999;-16.000805;-7.733603;forward_180
1328;1970-01-01 01:10:31.049158656;-24.842285;-9.690930999999999;1.8137599999999998;forward_180
844;1970-01-01 09:48:46.705311744;1.490728;-13.339985999999998;-9.765108999999999;forward_180
331;1970-01-01 08:04:05.531648000;22.152752;-21.516262;-0.452243;forward_180
1576;1970-01-01 01:10:38.457020416;-8.379665;-5.635098;3.615555;forward_180
82;1970-01-01 09:48:10.103717888;21.894327;-10.578669;4.476971;forward_180
109;1970-01-01 01:09:54.667438080;-3.790231;0.959522;-5.76431;forward_180
1059;1970-01-01 08:04:22.919135232;9.004191;-4.658826;-2.404787;forward_180
582;1970-01-01 09:58:32.114806784;-2.474179;-22.011576;-6.032306;forward_180
735;1970-01-01 08:04:14.849294336;1.545763;0.287139;1.6677970000000002;forward_180
23;1970-01-01 09:58:15.436156928;-0.38524400000000003;-20.319848999999998;4.517649;forward_180
370;1970-01-01 09:48:19.207454720;22.705494;-6.862614999999999;3.230311;forward_180
355;1970-01-01 09:48:18.918047744;6.087341;-0.069392;3.8333019999999998;forward_180
116;1970-01-01 09:58:17.229221888;13.765908;-23.25345;-3.522235;forward_180
317;1970-01-01 09:48:18.186141696;-7.929814;-10.045069999999999;11.645866999999999;forward_180
438;1970-01-01 01:10:02.826801152;-4.287938;-7.49432;-7.312466000000001;forward_180
138;1970-01-01 08:04:01.192640512;1.014557;-6.73101;-2.543571;forward_180
1359;1970-01-01 08:04:29.577592832;32.073395;-2.8187450000000003;0.42353;forward_180
1596;1970-01-01 08:04:34.979856384;0.681954;-2.854637;-1.0743770000000001;forward_180
822;1970-01-01 01:10:14.170361856;2.957529;-8.860622;-0.442672;forward_180
50;1970-01-01 01:09:53.759371264;-10.169497;-2.0554349999999997;0.8542379999999999;forward_180
1356;1970-01-01 08:04:29.523066880;25.112673;1.478764;0.299103;forward_180
810;1970-01-01 09:48:46.051000320;24.717857000000002;-10.181460000000001;7.8795649999999995;forward_180
1232;1970-01-01 01:10:25.879547904;-12.832707000000001;-7.310072999999999;-11.296515;forward_180
916;1970-01-01 09:48:50.215944192;14.979070000000002;-8.834301;-0.378066;forward_180
1022;1970-01-01 01:10:20.304072704;2.7038900000000003;-4.235296;-1.4165510000000001;forward_180
108;1970-01-01 08:04:00.613826560;3.7184459999999997;2.1248259999999997;0.083749;forward_180
30;1970-01-01 09:58:15.570374656;-17.699709;-14.364115;1.722832;forward_180
755;1970-01-01 09:48:44.989841408;23.196022;-0.32063800000000003;-0.191426;forward_180
564;1970-01-01 09:48:24.781684736;1.957329;-25.124638;-4.1252260000000005;forward_180
425;1970-01-01 09:48:20.268613632;30.192636;-13.421342000000001;-2.969493;forward_180
177;1970-01-01 09:48:13.769539584;4.5463629999999995;-22.7701;-15.089139999999999;forward_180
1055;1970-01-01 09:48:54.729015296;27.201609;-3.37388;-1.29691;forward_180
441;1970-01-01 01:10:02.884014080;-9.722038000000001;-4.520042;-7.678567999999999;forward_180
1595;1970-01-01 08:04:34.960982016;0.540778;-2.208575;-0.567099;forward_180
335;1970-01-01 08:04:05.611339776;11.574083;-15.960126999999998;-0.878166;forward_180
1295;1970-01-01 01:10:30.412148736;2.28036;-18.876978;-4.704289;forward_180
484;1970-01-01 09:48:23.238180864;19.319651;-22.011576;-16.043877;forward_180
1006;1970-01-01 09:58:45.033263104;5.984449;-9.104691;-4.134798;forward_180
1109;1970-01-01 08:04:23.854465024;9.133403999999999;-17.139788;0.413958;forward_180
333;1970-01-01 09:58:24.074326016;-1.021735;-7.920242999999999;-12.459427999999999;forward_180
6;1970-01-01 08:03:59.074516992;0.421137;-11.923435000000001;-7.881958;forward_180
478;1970-01-01 09:48:23.120740352;3.771089;-22.734207;-19.659431;forward_180
985;1970-01-01 01:10:19.591630848;-11.207981;-26.452654;-3.254239;forward_180
904;1970-01-01 09:48:49.987354624;8.389236;-8.202596;13.856836;forward_180
14;1970-01-01 08:03:59.124848640;1.064806;-14.256437;-12.497713000000001;forward_180
17;1970-01-01 09:58:15.320813568;-10.346565;-1.8065810000000002;1.7778669999999999;forward_180
292;1970-01-01 01:10:00.012423168;0.035892;-2.3569299999999997;6.685546;forward_180
1328;1970-01-01 08:04:28.982001664;1.8113669999999997;-14.359328;-8.932407000000001;forward_180
1152;1970-01-01 08:04:24.693325824;14.952748000000001;2.225325;3.069991;forward_180
805;1970-01-01 09:48:45.954531328;15.017354999999998;-6.1878400000000005;5.833702;forward_180
685;1970-01-01 09:48:29.041000448;1.7682959999999999;-4.759323999999999;2.720639;forward_180
848;1970-01-01 08:04:17.026138112;7.367501;-7.944171000000001;-8.62134;forward_180
117;1970-01-01 09:58:17.250193408;12.55514;-18.125631;-6.860222;forward_180
242;1970-01-01 08:04:03.814080512;12.490534;-5.144569000000001;-16.084554999999998;forward_180
443;1970-01-01 09:58:28.027457536;-3.9673;-5.754738;1.1964110000000001;forward_180
874;1970-01-01 01:10:17.449259008;-12.459427999999999;1.141376;0.519243;forward_180
120;1970-01-01 09:48:10.837721088;37.945381;-16.840685;-22.904099;forward_180
121;1970-01-01 09:48:10.856595456;37.272999;-14.586647;-31.369905;forward_180
462;1970-01-01 09:58:28.392361984;3.4097720000000002;-16.481762;0.490529;forward_180
316;1970-01-01 09:58:23.747170304;-8.274381;-15.163317000000001;0.224925;forward_180
126;1970-01-01 09:48:10.953064448;22.368107000000002;-3.371487;-14.718252;forward_180
607;1970-01-01 09:58:32.597151744;-6.350551;-0.29671;0.567099;forward_180
267;1970-01-01 09:48:15.503884288;36.916470000000004;-6.565906;9.052048;forward_180
668;1970-01-01 09:58:33.773654016;-38.438301;-5.02732;-9.700503;forward_180
1576;1970-01-01 08:04:34.593980416;22.021147;-13.110275;1.8520450000000002;forward_180
933;1970-01-01 08:04:19.666452480;0.227318;0.705883;-1.414158;forward_180
150;1970-01-01 01:09:55.304448000;-13.232308999999999;-15.046069000000001;4.709075;forward_180
375;1970-01-01 08:04:06.418743296;8.944371;-4.158726000000001;10.27478;forward_180
137;1970-01-01 09:58:17.633972224;1.22034;-4.737789;-0.930808;forward_180
515;1970-01-01 08:04:09.793060864;0.019143;2.361716;0.253639;forward_180
1308;1970-01-01 01:10:30.664790016;-2.4574290000000003;-3.0939200000000002;-0.736989;forward_180
656;1970-01-01 01:10:10.966568960;-13.191631;-8.470592;-7.147361;forward_180
406;1970-01-01 08:04:06.980780032;0.8709870000000001;-6.867400999999999;-3.713661;forward_180
1142;1970-01-01 01:10:24.143499264;-18.28595;-12.416357000000001;9.18126;forward_180
497;1970-01-01 01:10:05.992714240;-9.607183000000001;-6.972685;7.034899;forward_180
121;1970-01-01 01:09:54.834620416;-4.819145;-4.292724;2.237289;forward_180
1052;1970-01-01 09:48:54.670295040;8.910872;-10.028319;17.367107;forward_180
573;1970-01-01 09:48:24.955748352;11.030911999999999;-0.665205;8.784052;forward_180
15;1970-01-01 09:58:15.280967680;-13.160523999999999;0.251246;0.4666;forward_180
956;1970-01-01 09:48:50.989793280;15.055639999999999;-4.766503;3.1657040000000003;forward_180
844;1970-01-01 08:04:16.948543488;3.838088;-7.733603;-9.671789;forward_180
461;1970-01-01 09:48:22.793584640;23.270201;-9.38465;7.628319;forward_180
1212;1970-01-01 08:04:25.838370816;27.936204999999998;8.10449;-3.696911;forward_180
1042;1970-01-01 08:04:21.767798784;-1.9429720000000001;-7.034899;-0.729811;forward_180
1060;1970-01-01 09:48:54.825484288;6.278767;1.088734;-1.8376880000000002;forward_180
507;1970-01-01 09:58:29.260582912;-2.562713;1.787439;-5.493921;forward_180
54;1970-01-01 09:48:09.564749824;-0.332602;-8.676374000000001;-3.323631;forward_180
1499;1970-01-01 01:10:36.971319296;-6.618547;-0.404387;-1.07677;forward_180
143;1970-01-01 09:48:13.113131008;8.379665;-1.957329;4.9268220000000005;forward_180
1010;1970-01-01 09:58:45.110857728;-1.031307;-3.529413;1.8209380000000002;forward_180
1119;1970-01-01 09:48:55.964237824;26.548367;-1.3902299999999999;5.0727839999999995;forward_180
37;1970-01-01 08:03:59.298912256;2.545963;-13.509876;-23.310879;forward_180
1607;1970-01-01 08:04:35.191668736;-12.878172;-16.529619;11.586047;forward_180
89;1970-01-01 09:48:10.240032768;27.943382;-5.726025;2.572284;forward_180
397;1970-01-01 09:48:19.727548416;2.696711;-0.68674;3.3020949999999996;forward_180
1035;1970-01-01 01:10:20.554747904;-9.623933000000001;-5.649454;-7.884351;forward_180
202;1970-01-01 09:48:14.249787392;5.699704;0.605384;1.744368;forward_180
557;1970-01-01 09:48:24.645369856;-8.451449;-5.087141;-12.722638;forward_180
454;1970-01-01 09:58:28.239269888;5.259424;-6.3553370000000005;-12.464213;forward_180
799;1970-01-01 09:58:37.802283008;11.112267999999998;-5.630311;-12.253645;forward_180
363;1970-01-01 09:48:19.073236992;15.460026999999998;-6.7190460000000005;3.680161;forward_180
