;time;x;y;z;activity
218;1970-01-01 23:59:45.628848128;-5.400601;-2.962314;-2.37368;forward_180
1856;1970-01-01 23:55:29.692418048;-5.9677;-5.338387;-30.821949;forward_180
2403;1970-01-02 00:00:27.798380544;-8.126026;-7.202396;-10.557134;forward_180
460;1970-01-01 23:59:50.292914176;-7.905886;-4.938786;-9.745967;forward_180
1568;1970-01-02 00:01:13.600180224;-9.937392;-4.077369999999999;-9.781858999999999;forward_180
2404;1970-01-02 00:00:27.815157760;-9.88475;-3.115455;-10.803595;forward_180
1303;1970-01-02 00:00:06.583590912;-8.255239;-22.088146;-16.225731;forward_180
2248;1970-01-02 00:01:26.719963136;1.1629120000000002;-20.745770999999998;-8.379665;forward_180
1113;1970-01-01 23:55:15.322732544;23.590839000000003;-27.443283;4.122833;forward_180
960;1970-01-01 23:53:01.960642560;9.233903;-18.774085999999997;-7.537391;forward_180
1309;1970-01-02 00:00:06.692642816;7.8006020000000005;-13.414164000000001;-2.897708;forward_180
186;1970-01-01 23:59:45.008091136;3.019742;-8.204988;0.356531;forward_180
3382;1970-01-01 23:53:48.844572672;-1.639084;-7.456035000000001;0.009571;forward_180
2169;1970-01-01 23:55:35.732215808;48.131626000000004;4.309474;-3.012564;forward_180
1754;1970-01-02 00:00:15.282577408;3.929015;-13.251451000000001;-9.846465;forward_180
701;1970-01-01 23:59:54.965368832;-9.556933;-25.622345000000003;-15.730416;forward_180
2195;1970-01-02 00:00:23.788625920;-7.561319;-18.407984;-7.042077000000001;forward_180
3021;1970-01-01 23:53:41.814919168;4.0008;-9.221938;-6.750153;forward_180
2823;1970-01-02 00:01:37.809702912;-6.398408;-3.1800610000000002;5.034498999999999;forward_180
754;1970-01-01 23:59:55.988779008;-6.7190460000000005;-12.236895;-13.404592999999998;forward_180
8;1970-01-01 23:52:43.556036608;-2.215754;-9.71486;4.034299;forward_180
2851;1970-01-02 00:01:38.354962432;-0.736989;-2.349752;-13.098311;forward_180
3044;1970-01-01 23:53:42.259515392;7.953742999999999;-5.778666;-3.160919;forward_180
565;1970-01-01 23:55:04.753086464;6.704689;-10.195817;3.038885;forward_180
3479;1970-01-01 23:53:50.732009472;0.42353;-6.575477;-0.758525;forward_180
2278;1970-01-01 23:55:37.837756416;4.713861;-12.655639;-6.108876;forward_180
2333;1970-01-02 00:01:28.364130304;3.2901309999999997;-7.781459;-7.958528;forward_180
2120;1970-01-02 00:01:24.253712384;-12.337394;-9.422935;-7.747960000000001;forward_180
1296;1970-01-01 23:55:18.854336512;9.183653;-11.373086;-6.278767;forward_180
1497;1970-01-02 00:01:12.232837120;-1.244268;-2.311467;-2.1942180000000002;forward_180
2736;1970-01-02 00:01:36.131981312;-8.068598;-7.348358;-6.496512999999999;forward_180
784;1970-01-01 23:55:08.972556288;-0.416351;-23.243879;-2.400001;forward_180
633;1970-01-02 00:00:55.547895808;-9.243474;-3.239882;-2.986243;forward_180
747;1970-01-01 23:59:55.854561280;-7.180861;-12.610175;-11.004591;forward_180
2605;1970-01-01 23:53:33.778632704;-3.601198;-13.361522;2.469393;forward_180
2844;1970-01-02 00:01:38.220744704;-6.384051;-16.567904000000002;-10.425529;forward_180
689;1970-01-01 23:55:07.143839744;12.701102;-18.094524;-11.243874;forward_180
1187;1970-01-02 00:00:04.343832576;-10.533205;-10.992627;-19.336399;forward_180
1575;1970-01-01 23:53:13.864077312;22.808386;-28.867012;12.41875;forward_180
1507;1970-01-01 23:53:12.538677248;9.853643;0.009571;-17.168503;forward_180
2906;1970-01-01 23:55:50.034792448;12.000005999999999;-13.098311;-2.85703;forward_180
3667;1970-01-01 23:53:54.355888128;-0.346959;-4.675575;-15.759129999999999;forward_180
2966;1970-01-02 00:01:40.569554944;-9.186047;-0.947558;-11.251052;forward_180
229;1970-01-01 23:54:58.268692480;0.20339000000000002;-3.974478;0.031107;forward_180
2229;1970-01-01 23:53:26.522486784;-2.510071;-2.926422;-0.827917;forward_180
616;1970-01-01 23:59:53.321201664;-1.7898310000000002;-6.915257;0.189033;forward_180
2656;1970-01-01 23:55:45.202954240;8.054241000000001;-4.888536;14.301901;forward_180
770;1970-01-02 00:00:58.190307328;-20.159531;-17.438892000000003;-9.281759;forward_180
846;1970-01-01 23:55:10.172127232;5.058427;-2.7349959999999998;-30.305099;forward_180
2487;1970-01-02 00:01:31.333697536;-11.933005999999999;-11.3683;-7.726424000000001;forward_180
1468;1970-01-02 00:01:11.670800384;-12.253645;-4.713861;3.206382;forward_180
300;1970-01-01 23:54:59.636035584;14.61536;-25.237101000000003;8.293523;forward_180
2496;1970-01-02 00:01:31.501469696;-8.961121;-1.3399809999999999;-6.013163;forward_180
394;1970-01-01 23:52:51.038674944;8.633303999999999;-16.010376;0.294317;forward_180
1479;1970-01-01 23:53:11.993417728;7.874778999999999;-4.981857;-3.7830529999999998;forward_180
3698;1970-01-01 23:53:54.959867904;23.466412;-27.909883;-2.847459;forward_180
2432;1970-01-01 23:55:40.807323648;4.910072;-7.635497;-6.580261999999999;forward_180
592;1970-01-02 00:00:54.750978048;-1.038485;-3.270988;5.029713;forward_180
1105;1970-01-01 23:53:04.779214848;8.367701;-4.7760739999999995;-1.447658;forward_180
878;1970-01-01 23:55:10.792884224;-5.45085;-6.252446;-7.5254270000000005;forward_180
1144;1970-01-02 00:00:03.513360384;-8.52802;-4.8646080000000005;1.124627;forward_180
952;1970-01-01 23:55:12.218947584;-3.273381;-5.12064;-2.87378;forward_180
840;1970-01-01 23:52:59.653775360;-0.189033;-4.395615;-13.648660999999999;forward_180
1480;1970-01-01 23:53:12.010194944;7.7790669999999995;-4.9603209999999995;-3.6203410000000003;forward_180
2509;1970-01-01 23:53:31.924750336;-3.400201;-22.542782;-17.118254;forward_180
2431;1970-01-01 23:55:40.790546432;4.572684;-7.63789;-5.309673;forward_180
289;1970-01-01 23:52:49.000243200;7.929814;-8.063811999999999;-5.931808;forward_180
1080;1970-01-01 23:55:14.693586944;-3.282953;-8.941978;-7.838887;forward_180
501;1970-01-01 23:59:51.081443328;-1.3543379999999998;1.481157;-10.092926;forward_180
2020;1970-01-01 23:53:22.487566336;4.003191999999999;-13.674980999999999;1.22034;forward_180
2875;1970-01-01 23:53:39.004735488;20.176281;13.672588000000001;-4.855037;forward_180
850;1970-01-02 00:00:59.733811200;-11.992827;4.575076999999999;-5.4364930000000005;forward_180
2158;1970-01-02 00:00:23.075594240;-6.800402;-4.37408;-5.460421;forward_180
2989;1970-01-01 23:53:41.202550784;1.1964110000000001;-1.505085;5.041677;forward_180
1528;1970-01-01 23:55:23.367407616;3.964907;1.430908;-0.009571;forward_180
495;1970-01-01 23:59:50.972391424;12.727424000000001;1.6821540000000001;-25.708486999999998;forward_180
1585;1970-01-02 00:00:12.019408896;9.762716000000001;-6.120841;-3.108277;forward_180
2493;1970-01-01 23:53:31.614371840;9.008977;-19.257437;10.296316000000001;forward_180
2667;1970-01-02 00:01:34.806581248;-4.6468620000000005;-4.151547;-0.540778;forward_180
3086;1970-01-01 23:53:43.098376192;9.078369;-20.511276000000002;-0.052641999999999994;forward_180
2681;1970-01-01 23:53:35.238250496;18.625731;6.2548379999999995;-3.6251260000000003;forward_180
1613;1970-01-02 00:00:12.556279808;-8.171489999999999;-1.45005;-8.961121;forward_180
1079;1970-01-01 23:53:04.275898368;4.783252;-10.710274;-9.499506;forward_180
605;1970-01-01 23:59:53.111486464;-29.649465999999997;-16.541582000000002;-8.003992;forward_180
2574;1970-01-02 00:01:33.019807744;-9.702896;-2.4239290000000002;-7.422536;forward_180
1454;1970-01-02 00:00:09.494437888;-5.737988;6.778867;-19.527826;forward_180
1943;1970-01-02 00:00:18.923233280;-4.022335;-10.449456;-9.77468;forward_180
931;1970-01-01 23:55:11.807905792;4.469793;1.986043;3.199204;forward_180
1344;1970-01-01 23:53:09.392949248;2.244468;-14.268401;-2.232503;forward_180
1125;1970-01-01 23:53:05.165090816;6.364908;-5.163711;-33.564125;forward_180
1774;1970-01-02 00:01:17.576380416;-8.362915;-3.7830529999999998;-7.195218;forward_180
460;1970-01-02 00:00:52.209229824;-9.353543;-11.514261999999999;-0.413958;forward_180
2342;1970-01-01 23:53:28.703524864;8.796016;-2.691926;5.795416;forward_180
947;1970-01-01 23:55:12.118284288;-2.816352;-8.262417;-7.082755000000001;forward_180
190;1970-01-02 00:00:46.957961216;-7.441679;1.68694;-4.59422;forward_180
2112;1970-01-02 00:01:24.094328832;9.609575;-6.9487570000000005;-9.487542;forward_180
2254;1970-01-01 23:55:37.376382976;26.830721;-0.519243;-3.385844;forward_180
805;1970-01-01 23:52:58.974298112;6.06102;-14.433506;-0.157926;forward_180
3722;1970-01-01 23:53:55.421241344;8.207381;-6.415157;3.601198;forward_180
947;1970-01-02 00:01:01.604470784;8.882157000000001;-6.85783;-11.200803;forward_180
1041;1970-01-01 23:53:03.537700864;-16.922041;-10.210175;-12.167503;forward_180
384;1970-01-01 23:52:50.862514176;23.210380999999998;-20.894126999999997;9.743574;forward_180
299;1970-01-01 23:52:49.193181184;7.7001029999999995;-8.327022999999999;-4.613362;forward_180
2141;1970-01-02 00:01:24.656365568;2.246861;-0.973879;-2.3880369999999997;forward_180
2489;1970-01-01 23:55:41.906231296;-0.284746;-4.376472;-4.668397;forward_180
2117;1970-01-02 00:00:22.278676480;-1.172483;-18.235701000000002;-1.7132610000000001;forward_180
1652;1970-01-01 23:55:25.758160896;11.925828;-24.342184;-1.249053;forward_180
2517;1970-01-01 23:55:42.451490816;25.227529999999998;-25.098316;1.430908;forward_180
2156;1970-01-01 23:55:35.480557568;0.11246300000000001;-6.908078999999999;-5.838487000000001;forward_180
1462;1970-01-02 00:00:09.645432832;-22.418356;-1.572084;6.601798;forward_180
544;1970-01-01 23:59:51.911915520;-1.478764;-4.175476000000001;-6.570691;forward_180
2406;1970-01-01 23:55:40.304007168;9.176475;-6.293124;-7.350751;forward_180
1400;1970-01-02 00:00:08.445861888;1.129412;-6.01077;-6.3553370000000005;forward_180
1536;1970-01-01 23:53:13.117491200;14.014762;-13.701303;-6.671189;forward_180
2125;1970-01-01 23:53:24.517609472;-7.4345;-8.810373;-13.665410000000001;forward_180
1724;1970-01-01 23:53:16.741369856;7.432107000000001;-28.694729;8.472985000000001;forward_180
1323;1970-01-01 23:55:19.374430208;4.309474;-1.31366;0.457029;forward_180
1516;1970-01-02 00:00:10.685620224;-9.229117;-8.322237;0.5001;forward_180
2042;1970-01-02 00:00:20.835835904;-9.166903;-7.286144999999999;10.004392;forward_180
2892;1970-01-01 23:55:49.757968384;0.258425;-4.579863;-1.5601200000000002;forward_180
3265;1970-01-01 23:53:46.562871296;11.598011;2.378466;3.309274;forward_180
1942;1970-01-02 00:00:18.906456064;-4.912465;-10.593026;-10.246066;forward_180
316;1970-01-02 00:00:49.424211968;-9.327223;-16.898113000000002;-3.1441689999999998;forward_180
2897;1970-01-01 23:53:39.424165888;3.615555;-18.357735;-6.24766;forward_180
1832;1970-01-02 00:00:16.784138240;-7.881958;-9.207582;-13.859229000000001;forward_180
1213;1970-01-02 00:00:04.838760448;2.091327;-12.169896000000001;-6.0370919999999995;forward_180
745;1970-01-01 23:59:55.812618240;-3.878766;-8.946764;-2.945565;forward_180
2019;1970-01-02 00:00:20.391239680;0.33021;-8.922835000000001;-7.020542;forward_180
3161;1970-01-01 23:53:44.557993984;-20.891735;-16.146767;1.5601200000000002;forward_180
2303;1970-01-01 23:55:38.324295680;5.204389;-3.7998019999999997;-0.01675;forward_180
3046;1970-01-01 23:53:42.301458432;8.097311999999999;-6.080163;-4.438686;forward_180
1366;1970-01-02 00:00:07.791550464;-7.8963149999999995;-0.9451649999999999;0.148355;forward_180
1086;1970-01-02 00:01:04.280436736;-10.853844;-9.138189;4.936393;forward_180
1799;1970-01-02 00:00:16.146604032;-7.520642;-1.722832;-20.377277;forward_180
2362;1970-01-01 23:55:39.456757760;20.178673;2.4191439999999997;3.215954;forward_180
3424;1970-01-01 23:53:49.675044864;6.673583;-7.13779;-5.199604;forward_180
1723;1970-01-01 23:55:27.125504000;8.779266;-11.564511999999999;2.0554349999999997;forward_180
1858;1970-01-01 23:55:29.734361088;-10.497313;4.393222;-33.729229;forward_180
760;1970-01-01 23:59:56.097830912;-12.117253999999999;-8.051848;-4.505685;forward_180
2474;1970-01-01 23:53:31.245273088;10.590633;-0.820738;-17.455641;forward_180
2471;1970-01-01 23:53:31.186552832;13.18206;-2.129612;-25.871199;forward_180
1556;1970-01-02 00:00:11.457372160;0.19381900000000002;-6.4223360000000005;-11.263016;forward_180
2178;1970-01-01 23:55:35.908376576;0.5335989999999999;-0.777667;6.671189;forward_180
126;1970-01-02 00:00:45.724835840;1.4668;-12.143575;-0.909273;forward_180
2129;1970-01-02 00:01:24.421484544;-9.071191;-9.561719;-7.018149;forward_180
1835;1970-01-01 23:55:29.289764864;-14.309079;-15.467206;-19.3699;forward_180
1794;1970-01-01 23:55:28.501235712;3.761517;-11.830115;-7.819744999999999;forward_180
1524;1970-01-02 00:00:10.845003776;-4.4339;-12.607782;-4.058227;forward_180
136;1970-01-01 23:59:44.043401216;-11.99522;-11.712867;-12.954741;forward_180
527;1970-01-01 23:55:04.014888960;4.4339;-3.732803;2.562713;forward_180
24;1970-01-02 00:00:43.753512960;-15.656239000000001;0.267996;-16.08934;forward_180
1425;1970-01-01 23:55:21.379307520;-5.410172;-8.362915;-22.030718;forward_180
3511;1970-01-01 23:53:51.352766464;11.751152000000001;-21.420547;-10.712667;forward_180
762;1970-01-01 23:52:58.143825920;-1.507478;-8.252846;-3.038885;forward_180
1318;1970-01-02 00:01:08.759953408;-2.959922;-3.907479;-5.431707;forward_180
2480;1970-01-02 00:01:31.199479808;-11.097911999999999;-6.4343;-13.950156;forward_180
279;1970-01-01 23:52:48.807305216;10.530812;-7.080361999999999;-4.106084;forward_180
383;1970-01-01 23:52:50.828959744;24.232115;-20.422741000000002;10.413564;forward_180
2527;1970-01-01 23:55:42.652817408;12.268002000000001;-13.715659;0.107677;forward_180
1341;1970-01-02 00:01:09.204549632;-5.13739;-6.860222;-4.503292;forward_180
714;1970-01-02 00:00:57.108176896;-5.927022;-1.344766;3.605984;forward_180
2075;1970-01-01 23:53:23.561308160;2.744568;-10.466207;-6.644867999999999;forward_180
1460;1970-01-02 00:00:09.611878400;-21.466010999999998;4.6516470000000005;-11.212767;forward_180
3367;1970-01-01 23:53:48.550971392;5.469993;-2.364109;10.96152;forward_180
3083;1970-01-01 23:53:43.039655936;21.176481;-32.324642;5.314458999999999;forward_180
1607;1970-01-02 00:00:12.447227904;-7.101897999999999;-0.622134;-13.036097999999999;forward_180
150;1970-01-02 00:00:46.194597888;-11.286944;-5.9748779999999995;-9.284152;forward_180
2544;1970-01-01 23:53:32.595838976;18.120846;-28.744978000000003;-9.896714;forward_180
2332;1970-01-02 00:00:26.431037440;-10.207782;-1.050449;-10.789237;forward_180
2107;1970-01-01 23:55:34.541033472;-3.955336;1.8257240000000001;-3.912265;forward_180
2139;1970-01-02 00:00:22.706495488;-5.194818;-1.878366;-10.097712;forward_180
643;1970-01-01 23:55:06.254647296;9.001799;-8.161918;-6.955935;forward_180
1254;1970-01-02 00:00:05.635678208;-6.300301999999999;-1.5625129999999998;-6.728617;forward_180
2380;1970-01-02 00:00:27.353784320;-3.208775;-21.317657;-8.932407000000001;forward_180
3357;1970-01-01 23:53:48.358033408;6.982256;-11.693725;-7.578069;forward_180
3523;1970-01-01 23:53:51.579258880;-0.019143;-3.5509489999999997;-3.998407;forward_180
1030;1970-01-02 00:00:01.315545088;-2.569891;-10.317851;-11.078769;forward_180
2975;1970-01-01 23:53:40.934115328;14.902498999999999;0.8135600000000001;-25.741985;forward_180
1601;1970-01-01 23:55:24.776693760;6.099305;-7.539784;-2.476571;forward_180
1298;1970-01-02 00:00:06.482927616;-0.57667;-16.524834;-2.2923240000000003;forward_180
52;1970-01-01 23:54:54.795808768;5.3910290000000005;-6.32423;-8.956335000000001;forward_180
392;1970-01-01 23:52:51.005120512;10.327422;-17.520247;2.155933;forward_180
197;1970-01-01 23:52:47.221858304;6.0370919999999995;-16.295122;1.452443;forward_180
1444;1970-01-02 00:00:09.301499904;-8.788837;-15.500704999999998;-4.536792;forward_180
2915;1970-01-02 00:01:39.588087808;5.936593;-7.728816999999999;-13.251451000000001;forward_180
1443;1970-01-01 23:53:11.297163264;-3.680161;-14.890535;1.320838;forward_180
2951;1970-01-02 00:01:40.284342272;2.622534;-5.082355000000001;-0.660419;forward_180
704;1970-01-01 23:55:07.429052416;1.325624;-9.729217;-5.611169;forward_180
874;1970-01-01 23:53:00.299698176;-0.61017;-1.7826529999999998;-1.7611169999999998;forward_180
1748;1970-01-01 23:55:27.612043264;0.638884;-20.102102;7.4033929999999994;forward_180
428;1970-01-02 00:00:51.588472832;1.433301;-4.888536;-6.120841;forward_180
802;1970-01-01 23:59:56.911525888;-0.914058;-2.830709;-0.6340979999999999;forward_180
1325;1970-01-01 23:55:19.416373248;3.022135;0.617348;1.026521;forward_180
444;1970-01-01 23:59:49.982535680;2.285146;-6.8195440000000005;-7.319644;forward_180
1833;1970-01-02 00:00:16.800915456;-5.946164;-13.036097999999999;-13.895121;forward_180
879;1970-01-01 23:53:00.400361472;0.756132;-7.546963000000001;-10.882557;forward_180
204;1970-01-01 23:59:45.352024064;-1.6917259999999998;-1.591227;-3.699304;forward_180
2875;1970-01-01 23:55:49.430812672;5.943771;-12.380465;-12.753745;forward_180
1633;1970-01-01 23:55:25.389062144;17.812172;6.199803;-6.068198000000001;forward_180
1933;1970-01-01 23:55:31.185590272;24.105295;-26.163122;7.551748;forward_180
1534;1970-01-02 00:00:11.037941760;-5.276174;-8.580662;-4.479364;forward_180
149;1970-01-01 23:52:46.299111424;15.077175;-18.486948;-9.217153;forward_180
1091;1970-01-02 00:00:02.489950208;-15.409778;5.024928;-1.603191;forward_180
2420;1970-01-02 00:01:30.033463296;-7.551748;-23.351557;-6.604189999999999;forward_180
1403;1970-01-01 23:53:10.525411328;-0.48574300000000004;-2.438286;1.103091;forward_180
522;1970-01-01 23:55:03.914225664;-0.031107;-2.605784;-0.22971100000000003;forward_180
373;1970-01-02 00:00:50.531508224;-5.1110690000000005;-0.23928200000000002;-10.413564;forward_180
2047;1970-01-02 00:00:20.928110592;-5.089534;-7.623533;9.798608999999999;forward_180
1247;1970-01-01 23:53:07.513901056;-1.138984;3.603591;6.431907;forward_180
2913;1970-01-01 23:55:50.169010176;15.077175;-12.988241;0.325424;forward_180
2659;1970-01-02 00:01:34.647197696;1.531407;-0.157926;1.481157;forward_180
1226;1970-01-01 23:53:07.111247872;-5.151747;-15.486348000000001;-0.9954139999999999;forward_180
1705;1970-01-01 23:55:26.781571072;2.510071;-4.319045;4.520042;forward_180
1907;1970-01-01 23:55:30.682273792;-3.692125;-8.750552;-7.176075;forward_180
980;1970-01-02 00:00:00.342466560;3.725625;-10.234102;-9.367901;forward_180
1536;1970-01-02 00:00:11.071496192;-6.903293;-4.706682;-0.074178;forward_180
623;1970-01-02 00:00:55.346569216;-8.23131;-0.811167;-6.709475;forward_180
2094;1970-01-01 23:53:23.913629696;18.443876;3.979264;1.744368;forward_180
1646;1970-01-01 23:53:15.231420416;-0.062213;1.663012;0.820738;forward_180
77;1970-01-02 00:00:44.785311744;-8.571091000000001;-1.8137599999999998;-5.635098;forward_180
2316;1970-01-02 00:00:26.120658944;-3.5365919999999997;-9.413364;-8.915657000000001;forward_180
1252;1970-01-01 23:53:07.614564352;-4.7808589999999995;-19.034904;3.199204;forward_180
3016;1970-01-02 00:01:41.551022080;-13.727623999999999;-0.457029;-6.9487570000000005;forward_180
1882;1970-01-02 00:01:19.656755200;-14.675181;-14.81875;-7.702496000000001;forward_180
1461;1970-01-01 23:55:22.075561984;-4.058227;-7.523035;-4.412365;forward_180
735;1970-01-01 23:59:55.619680256;-4.871787;-11.320444;0.251246;forward_180
618;1970-01-01 23:59:53.363144704;0.598206;-12.825529;-7.063611999999999;forward_180
1984;1970-01-01 23:55:32.167057408;5.76431;-18.113667;-3.696911;forward_180
1569;1970-01-02 00:01:13.625346048;-11.387443;-5.465207;-9.571291;forward_180
2779;1970-01-02 00:01:36.962453504;-7.783852;-3.7998019999999997;-6.245267;forward_180
223;1970-01-02 00:00:47.595495424;-2.751746;-2.591427;-0.538385;forward_180
1300;1970-01-02 00:00:06.516482048;0.028714;-27.981668;-11.667403;forward_180
1700;1970-01-01 23:55:26.689296384;-1.6582259999999998;-0.39720900000000003;1.631905;forward_180
916;1970-01-01 23:55:11.522693120;11.19841;-17.151752;1.8137599999999998;forward_180
1085;1970-01-02 00:01:04.263659520;-9.375079;-7.838887;5.659026;forward_180
1619;1970-01-02 00:00:12.673720320;-6.987042;-7.9848490000000005;-6.400801;forward_180
2835;1970-01-01 23:55:48.659060736;3.9003010000000002;0.26321100000000003;-21.494726;forward_180
212;1970-01-01 23:59:45.511407616;-11.540583999999999;-7.915457000000001;-52.649277000000005;forward_180
2911;1970-01-02 00:01:39.512590336;6.95115;-2.493321;0.294317;forward_180
2604;1970-01-01 23:55:44.129212416;7.350751;-8.963513;-8.279166;forward_180
1654;1970-01-01 23:53:15.390803968;-0.55992;-4.189833;-5.15414;forward_180
1759;1970-01-02 00:00:15.374852096;2.0386849999999996;-7.140183;-2.347359;forward_180
1454;1970-01-01 23:55:21.941344256;19.044476;-20.183457999999998;1.926222;forward_180
1239;1970-01-02 00:01:07.233226752;-0.751346;-23.717659;-3.553342;forward_180
102;1970-01-01 23:59:43.389089792;-4.972285;-0.748953;-7.7790669999999995;forward_180
3243;1970-01-01 23:53:46.143440896;6.080163;-9.171689;-10.348958;forward_180
1349;1970-01-02 00:01:09.355544576;-8.953942;-9.030513000000001;-8.181061;forward_180
1574;1970-01-02 00:01:13.717620736;-10.351351;-2.455036;-7.484749000000001;forward_180
1989;1970-01-02 00:01:21.720352768;-9.272188;-14.804394;-8.193025;forward_180
546;1970-01-01 23:55:04.383987712;26.622545000000002;-14.084154000000002;-0.138784;forward_180
1568;1970-01-01 23:53:13.729859584;13.493127;-3.713661;10.906486;forward_180
1256;1970-01-01 23:55:18.082584576;18.333807;-28.878977000000003;-2.421536;forward_180
1293;1970-01-02 00:01:08.273414144;-12.887742999999999;-16.235301999999997;-7.3579300000000005;forward_180
383;1970-01-01 23:55:01.238259712;-3.3643089999999995;-22.121645;-12.473784;forward_180
705;1970-01-01 23:59:55.040866304;-0.47138599999999997;-7.590033999999999;-6.474978;forward_180
3508;1970-01-01 23:53:51.294046208;18.264416;-30.876984000000004;-5.41735;forward_180
144;1970-01-02 00:00:46.068768768;0.36849499999999996;-8.666803;-19.113867000000003;forward_180
821;1970-01-01 23:59:57.280624640;1.452443;-4.048655999999999;-2.5052849999999998;forward_180
2445;1970-01-01 23:53:30.683236352;6.960721;-10.033105;-9.107083;forward_180
776;1970-01-01 23:59:56.408209408;-0.275175;-4.2209389999999996;1.0624129999999998;forward_180
1654;1970-01-01 23:55:25.800103936;11.636296000000002;-16.199409;-2.06022;forward_180
968;1970-01-01 23:55:12.520937472;2.165504;-10.102497;3.8883370000000004;forward_180
9;1970-01-01 23:59:41.593927680;-14.002798;-14.991033999999999;-15.448063000000001;forward_180
2109;1970-01-01 23:53:24.207230976;21.714865;-19.925034;-5.946164;forward_180
1593;1970-01-01 23:53:14.208010240;-4.54397;-3.838088;1.892723;forward_180
1433;1970-01-01 23:55:21.530302464;17.060825;2.615355;-3.117848;forward_180
3078;1970-01-01 23:53:42.938992640;9.946963;-15.187245;12.124433;forward_180
1828;1970-01-02 00:01:18.616567808;-11.514261999999999;-22.487747;-15.610775;forward_180
1776;1970-01-01 23:53:17.781557248;14.871393;-21.729223;-10.425529;forward_180
962;1970-01-01 23:55:12.403496960;8.769695;-7.759924000000001;9.640682;forward_180
1408;1970-01-01 23:55:21.052151808;4.362116;-6.9942210000000005;-4.89093;forward_180
1688;1970-01-01 23:53:16.061892608;6.173482;-6.391229;-0.24406799999999998;forward_180
1824;1970-01-01 23:55:29.080049664;7.058827000000001;-6.8195440000000005;-3.208775;forward_180
220;1970-01-01 23:52:47.666454528;-11.083554;-22.571495000000002;16.359728;forward_180
5;1970-01-02 00:00:43.392802816;-9.475577000000001;2.349752;-3.3978080000000004;forward_180
1987;1970-01-02 00:01:21.686798336;-10.9352;-13.03849;-2.739782;forward_180
2103;1970-01-02 00:00:22.010241024;-5.9677;-3.404987;-0.79681;forward_180
733;1970-01-01 23:59:55.577737216;-5.941379;-10.899307;-0.555135;forward_180
1054;1970-01-01 23:55:14.181881856;9.226724;-2.191826;0.8949159999999999;forward_180
1110;1970-01-02 00:00:02.850660352;-5.711668;-11.799008;-6.695117999999999;forward_180
1704;1970-01-01 23:53:16.355493888;5.5704910000000005;-2.512464;-25.792234;forward_180
1675;1970-01-02 00:00:13.755850752;-0.492921;0.792024;-4.9603209999999995;forward_180
2293;1970-01-02 00:00:25.676062720;-1.002593;-3.775874;-0.366102;forward_180
62;1970-01-01 23:59:42.617337856;-6.865008;-8.439486;-8.585447;forward_180
1098;1970-01-01 23:55:15.029131264;4.146761;0.325424;-0.734597;forward_180
2991;1970-01-02 00:01:41.056094208;-9.564112;0.01675;-1.493121;forward_180
2031;1970-01-02 00:00:20.626120704;-8.051848;1.158126;-11.97847;forward_180
2177;1970-01-01 23:53:25.515853824;2.275574;-0.909273;-1.6055840000000001;forward_180
1222;1970-01-02 00:01:06.906071040;-19.953749;15.333207000000002;-6.4175510000000004;forward_180
150;1970-01-01 23:54:56.683245568;8.327022999999999;-5.249853;1.636691;forward_180
2018;1970-01-01 23:53:22.445623296;2.06022;-9.525827;3.634698;forward_180
1097;1970-01-02 00:01:04.498540544;-18.376879000000002;-12.720245;-7.757531;forward_180
1269;1970-01-02 00:00:05.920890880;-6.800402;-11.509477;-12.492927;forward_180
3634;1970-01-01 23:53:53.726742528;16.338194;10.193424;-1.926222;forward_180
80;1970-01-01 23:54:55.332679680;0.713061;-9.276974000000001;-6.257231;forward_180
2182;1970-01-01 23:53:25.616517120;4.845466;-5.1110690000000005;-2.462214;forward_180
2149;1970-01-02 00:01:24.807360512;-2.976671;-5.919843;-8.953942;forward_180
1033;1970-01-02 00:01:03.265415168;-13.947763;-0.818345;-7.214360000000001;forward_180
1525;1970-01-02 00:00:10.861780992;-6.888936999999999;-18.010776999999997;-8.563912;forward_180
806;1970-01-01 23:55:09.400375296;4.649254;-8.458628;-7.195218;forward_180
2868;1970-01-01 23:53:38.870517760;9.32483;0.9643079999999999;-19.276579;forward_180
1713;1970-01-01 23:53:16.523266048;19.585253;6.824330000000001;0.772882;forward_180
384;1970-01-01 23:55:01.255036928;0.988236;-14.177473999999998;-7.544569999999999;forward_180
1391;1970-01-01 23:53:10.290530304;0.8757729999999999;-6.02752;-5.814559;forward_180
3449;1970-01-01 23:53:50.153195520;18.068203;7.893922;-2.0937200000000002;forward_180
2144;1970-01-02 00:00:22.815547392;-7.733603;-2.888137;-8.367701;forward_180
2394;1970-01-02 00:00:27.630608384;-1.8257240000000001;-10.061819;-1.347159;forward_180
2912;1970-01-01 23:55:50.143844352;17.761923;-16.570297;-0.507278;forward_180
2427;1970-01-01 23:55:40.715048960;4.216154;-6.821938;-4.6348970000000005;forward_180
2106;1970-01-01 23:53:24.148510720;10.080962;-27.041288;5.769095;forward_180
724;1970-01-02 00:00:57.301114880;-13.636695999999999;-4.54397;1.115055;forward_180
1273;1970-01-02 00:00:05.996388352;-3.5054849999999997;5.017749;-23.05724;forward_180
3492;1970-01-01 23:53:50.983667712;3.9026940000000003;-4.969893;0.777667;forward_180
1262;1970-01-01 23:53:07.807502336;0.784846;-1.457229;0.11007;forward_180
345;1970-01-01 23:55:00.508450816;12.045469;-8.408379;-1.007378;forward_180
