;time;x;y;z;activity
2872;1970-01-01 23:58:52.101140480;0.20817600000000003;1.938186;-1.464407;backward_180
433;1970-01-02 00:02:13.385789440;-14.038691;-7.221539;-22.487747;backward_180
2426;1970-01-01 23:58:43.452485632;7.393822;-9.647861;-0.028714;backward_180
464;1970-01-02 00:03:18.884040704;0.5814560000000001;-21.956541;-11.602797;backward_180
1861;1970-01-02 00:02:40.950755328;-2.940779;-4.110869;-1.8065810000000002;backward_180
686;1970-01-01 23:57:52.240033792;8.913264;-6.690332000000001;-0.375673;backward_180
110;1970-01-01 23:56:06.107365376;2.7182459999999997;1.68694;-3.818945;backward_180
1487;1970-01-02 00:02:33.736552448;-0.303888;-5.012963;-1.978864;backward_180
386;1970-01-02 00:02:12.471431168;-5.130212;-6.352944;-4.65404;backward_180
266;1970-01-01 23:56:09.118875648;7.030113;-11.487942;-1.158126;backward_180
2781;1970-01-02 00:04:03.746316288;-4.826324;-12.136396000000001;-3.3954150000000003;backward_180
776;1970-01-01 23:57:53.976475648;7.743174000000001;-8.595019;-3.089134;backward_180
94;1970-01-02 00:02:06.842675200;1.289731;-22.60021;-3.491128;backward_180
1705;1970-01-02 00:02:37.947633664;-6.915257;-5.864808;-9.403792999999999;backward_180
2617;1970-01-02 00:02:55.538544640;-1.919044;-7.568498;-2.682354;backward_180
3066;1970-01-01 23:58:55.842459648;6.015556;0.674776;-1.7467599999999999;backward_180
1342;1970-01-02 00:03:35.938080768;-12.043077;-14.481361999999999;-8.740981;backward_180
2511;1970-01-02 00:03:58.536990720;-13.519448;-13.813766000000001;-19.137795999999998;backward_180
2564;1970-01-01 23:57:07.998515200;17.886349;-8.595019;-3.716053;backward_180
1637;1970-01-02 00:02:36.630622208;-11.787044999999999;-11.057234;-26.117659;backward_180
3196;1970-01-01 23:58:58.350653440;5.843273;-7.453641999999999;-3.15374;backward_180
1982;1970-01-01 23:58:34.870939648;-13.933406;-9.284152;-8.152347;backward_180
204;1970-01-02 00:03:13.867653120;-3.074777;-19.812571;0.9762719999999999;backward_180
2813;1970-01-01 23:58:50.960289792;8.712267;-6.01077;-3.4408790000000002;backward_180
472;1970-01-02 00:03:19.035035648;-1.596013;-6.692725;-7.271788000000001;backward_180
508;1970-01-01 23:56:13.782941696;16.180267;-0.564706;3.3499519999999996;backward_180
2008;1970-01-01 23:58:35.374256128;6.570691;-17.790636;0.098106;backward_180
2950;1970-01-02 00:04:07.009484800;-2.337788;-6.745367;-3.1250259999999996;backward_180
2013;1970-01-01 23:56:42.824302592;-0.758525;-4.45065;0.787239;backward_180
1139;1970-01-02 00:02:27.025666048;11.602797;-3.215954;-5.862415;backward_180
1931;1970-01-01 23:58:33.881083904;5.78106;0.11246300000000001;-1.710868;backward_180
2356;1970-01-02 00:03:55.542257664;-10.380065;-10.523634;-4.689932;backward_180
2353;1970-01-01 23:58:42.051588096;-14.545969;-9.911072;-4.28076;backward_180
1085;1970-01-02 00:03:30.888138752;-2.435894;-9.399008;-3.26381;backward_180
2128;1970-01-01 23:56:45.038895104;12.492927;-8.709874000000001;7.391429;backward_180
2127;1970-01-01 23:56:45.022117888;15.529419;-6.379265;3.8739800000000004;backward_180
1070;1970-01-02 00:03:30.594537472;-0.064606;-4.615755;4.814359;backward_180
976;1970-01-02 00:03:28.782598144;8.279166;-14.715859;-0.308674;backward_180
2502;1970-01-02 00:02:53.323952128;-3.778267;8.786445;-2.031507;backward_180
623;1970-01-02 00:02:17.043222528;1.272982;-0.5144569999999999;-5.522635;backward_180
1938;1970-01-02 00:02:42.443927552;-9.032906;-4.3716870000000005;-2.4119650000000004;backward_180
738;1970-01-01 23:56:18.220515328;5.254639;-8.142776;-8.250452000000001;backward_180
1604;1970-01-01 23:56:34.930622464;-16.570297;-18.764515;-2.7804599999999997;backward_180
55;1970-01-01 23:56:05.050400768;10.9017;-7.523035;1.428515;backward_180
1463;1970-01-02 00:03:38.295279616;-10.231709;-1.770689;-2.524428;backward_180
2104;1970-01-02 00:03:50.660087808;-7.3411800000000005;-8.379665;-3.0006;backward_180
1008;1970-01-02 00:02:24.492306432;-2.751746;-5.297708999999999;-1.8664020000000001;backward_180
989;1970-01-02 00:02:24.131596288;-6.486942;-16.610975;-7.037292;backward_180
2876;1970-01-02 00:04:05.575032832;14.804394;-13.655839000000002;-1.59362;backward_180
2187;1970-01-01 23:56:46.179745792;0.605384;-15.964912;-6.604189999999999;backward_180
3196;1970-01-01 23:57:20.195551232;5.405386;-14.419148999999999;-0.655633;backward_180
1173;1970-01-01 23:58:01.635274752;8.480164;-4.6013980000000005;-0.8494520000000001;backward_180
2152;1970-01-02 00:02:46.571122688;-0.839881;5.5776699999999995;-2.620141;backward_180
2522;1970-01-01 23:58:45.323145216;22.767708;-7.903492999999999;-6.448657;backward_180
1022;1970-01-02 00:03:29.671790592;-5.063212999999999;-5.338387;-8.669196000000001;backward_180
1700;1970-01-02 00:02:37.846970368;0.935594;-1.09352;-12.880564999999999;backward_180
285;1970-01-02 00:02:10.525274112;1.052842;-5.8959150000000005;-16.515263;backward_180
866;1970-01-02 00:03:26.660280320;-19.795822;-16.639688;-7.0731839999999995;backward_180
2989;1970-01-01 23:57:16.194185216;4.240082;-5.139783;-6.508478;backward_180
2575;1970-01-02 00:02:54.733238272;-4.809574;-9.018549;-3.7016970000000002;backward_180
2851;1970-01-01 23:57:13.534996480;1.18684;-6.953542999999999;1.744368;backward_180
2469;1970-01-02 00:03:57.723295744;-15.792629000000002;-8.611769;-10.030712;backward_180
1151;1970-01-01 23:58:01.207455744;6.180661;-6.790831;0.705883;backward_180
436;1970-01-02 00:02:13.436121088;4.919643;-3.8548370000000003;-10.506885;backward_180
2274;1970-01-01 23:56:47.857467392;1.8041880000000001;4.201797;-10.877771000000001;backward_180
2016;1970-01-01 23:58:35.525251072;-1.6055840000000001;0.303888;2.87378;backward_180
1520;1970-01-01 23:58:25.953849344;6.0418769999999995;-10.384851;-2.658426;backward_180
1743;1970-01-02 00:02:38.677442560;-11.590833;-7.336394;-5.292923;backward_180
2326;1970-01-01 23:57:03.409946624;2.3808580000000004;-8.774481;2.715854;backward_180
1156;1970-01-02 00:02:27.352821760;-3.369094;-10.4016;-1.423729;backward_180
2293;1970-01-02 00:02:49.289031680;-4.5463629999999995;-8.463413000000001;-3.3762730000000003;backward_180
896;1970-01-02 00:02:22.336434176;-7.735996000000001;-9.32483;-8.190632;backward_180
1083;1970-01-01 23:56:24.881070080;5.891129;-8.427522;-11.753544999999999;backward_180
1513;1970-01-02 00:03:39.259969536;7.046863;2.232503;-2.45025;backward_180
2341;1970-01-02 00:03:55.265433600;4.4004010000000005;-2.443072;-10.782059;backward_180
309;1970-01-02 00:02:10.986647552;-7.054041000000001;-14.270794;2.543571;backward_180
1514;1970-01-02 00:02:34.256646144;-10.334601;-12.997812;-12.971492;backward_180
2646;1970-01-01 23:58:47.739064320;7.427321000000001;-9.317652;-4.364509;backward_180
437;1970-01-02 00:02:13.461286912;0.375673;-8.669196000000001;-13.785051000000001;backward_180
558;1970-01-02 00:03:20.695980032;0.959522;-7.051647999999999;2.352145;backward_180
2358;1970-01-01 23:58:42.143862784;1.275374;-2.806781;-1.134198;backward_180
121;1970-01-01 23:56:06.317080576;-0.47856499999999996;-8.389236;-2.48375;backward_180
822;1970-01-02 00:03:25.813030912;-17.383856;-6.616155;-10.748559;backward_180
1325;1970-01-02 00:02:30.615990272;-4.084548000000001;-8.925228;-3.294917;backward_180
2275;1970-01-01 23:56:47.874244608;0.39003000000000004;5.087141;-12.272787;backward_180
2557;1970-01-02 00:02:54.380916736;-4.826324;1.184447;-4.7760739999999995;backward_180
1812;1970-01-02 00:02:40.011231232;11.045269000000001;-20.965912;-6.197411;backward_180
629;1970-01-01 23:56:16.123363328;5.000999;-6.549156;-1.7060830000000002;backward_180
412;1970-01-01 23:56:11.937447936;2.5196419999999997;-4.57747;2.7948169999999997;backward_180
767;1970-01-01 23:56:18.782552064;5.146962;-7.635497;4.240082;backward_180
936;1970-01-01 23:56:22.045720576;-2.816352;-6.769295;-5.962914;backward_180
1350;1970-01-02 00:02:31.102529536;-1.112663;0.519243;-9.810573;backward_180
1162;1970-01-02 00:03:32.389699584;-8.913264;-8.597412;-9.415757000000001;backward_180
2515;1970-01-01 23:58:45.188927488;2.538785;-8.508878;-15.129817999999998;backward_180
2093;1970-01-01 23:58:37.010034688;4.768896;-12.165111;-6.551548;backward_180
2952;1970-01-01 23:57:15.481153536;-4.194618;-8.295917;-16.981863;backward_180
2918;1970-01-02 00:04:06.388727808;-6.235696;2.29711;-12.866207000000001;backward_180
1661;1970-01-02 00:03:42.112096256;-18.702301000000002;-2.4335009999999997;-6.7980089999999995;backward_180
108;1970-01-01 23:56:06.073810944;5.994021;0.425922;-2.8642090000000002;backward_180
1657;1970-01-02 00:03:42.036598784;4.022335;-7.683353;-7.329216000000001;backward_180
1435;1970-01-01 23:56:31.667453952;0.253639;-4.441079;-8.188239;backward_180
2115;1970-01-01 23:56:44.787236864;-3.282953;3.998407;-14.328222;backward_180
1739;1970-01-01 23:58:30.181707776;20.922842000000003;-11.844472;-4.522435;backward_180
2479;1970-01-01 23:58:44.492673024;22.293928;-13.792229999999998;-1.40698;backward_180
2097;1970-01-02 00:03:50.525870080;-0.784846;-8.006385;-2.711068;backward_180
2581;1970-01-02 00:02:54.850678784;-7.745566999999999;-4.386044;-16.584654;backward_180
2287;1970-01-01 23:58:40.776519680;18.652051999999998;-9.760324;-5.977271;backward_180
701;1970-01-02 00:03:23.455832064;4.833501999999999;-16.965113;-8.779266;backward_180
2229;1970-01-02 00:03:53.101172736;-3.8141589999999996;-2.232503;-6.283551999999999;backward_180
2195;1970-01-01 23:56:46.330740736;-1.490728;-3.8691940000000002;4.539185;backward_180
1605;1970-01-02 00:02:36.018253824;-19.951355;-6.9942210000000005;-6.733403;backward_180
2529;1970-01-01 23:57:07.319037952;8.736196000000001;-5.355137;-0.8494520000000001;backward_180
1542;1970-01-02 00:03:39.822006272;-48.275196;-32.894135;-31.965716999999998;backward_180
2632;1970-01-01 23:57:09.307138048;3.696911;-5.331208999999999;-4.95075;backward_180
1042;1970-01-01 23:56:24.084152320;-4.211368;-19.769501;11.609976;backward_180
2189;1970-01-01 23:56:46.221688832;7.609176;-13.576876;0.949951;backward_180
10;1970-01-01 23:56:04.177985536;5.709275;-4.759323999999999;-9.159725;backward_180
2039;1970-01-02 00:02:44.398473216;-6.582655;-18.924835;-0.162712;backward_180
286;1970-01-02 00:02:10.542051328;5.400601;-7.886744;-18.587446;backward_180
3541;1970-01-01 23:59:05.027985408;-5.414958;-17.336;-1.325624;backward_180
530;1970-01-01 23:57:49.228523520;2.7038900000000003;-2.935993;-6.786045;backward_180
1857;1970-01-02 00:03:45.895358464;16.321444;-14.313865;-1.117448;backward_180
2102;1970-01-01 23:56:44.535578624;1.232304;3.976871;-7.62114;backward_180
2597;1970-01-01 23:57:08.636049408;7.726424000000001;-8.4012;-9.176475;backward_180
2908;1970-01-01 23:58:52.797394944;9.518647999999999;-6.474978;-4.35733;backward_180
440;1970-01-01 23:56:12.474318848;6.762117;-5.879165;-1.545763;backward_180
1877;1970-01-02 00:03:46.281234432;11.863615;-9.293723;-3.0484560000000003;backward_180
514;1970-01-02 00:03:19.848730624;9.38465;-4.488935;-3.739982;backward_180
2667;1970-01-02 00:02:56.528400384;-0.6436689999999999;-5.556133999999999;-4.809574;backward_180
944;1970-01-01 23:57:57.214478336;4.532006;-7.293324;-0.100499;backward_180
248;1970-01-01 23:56:08.774942720;9.006584;-6.5012989999999995;-1.490728;backward_180
2457;1970-01-02 00:02:52.451536896;-10.073783;-4.359723000000001;-2.318645;backward_180
653;1970-01-02 00:03:22.533085184;-17.233109;-3.108277;-7.092326;backward_180
3256;1970-01-01 23:58:59.508281344;0.7465609999999999;3.058027;-1.3663020000000001;backward_180
1113;1970-01-02 00:02:26.522349568;-17.223537;-2.215754;-28.778478999999997;backward_180
2451;1970-01-01 23:58:43.939024896;7.506285000000001;-6.089734;-2.754139;backward_180
953;1970-01-02 00:02:23.435341824;-2.208575;7.960921000000001;-4.0797620000000006;backward_180
1106;1970-01-02 00:03:31.290791936;-7.362715;-5.479564;-4.388437000000001;backward_180
1096;1970-01-02 00:03:31.097853952;-8.867801;-5.223532;-6.439086;backward_180
2541;1970-01-01 23:58:45.692243968;-7.228717;-9.501899;-1.61037;backward_180
1446;1970-01-01 23:56:31.885557760;-21.389442000000003;-19.814964;-5.85763;backward_180
1553;1970-01-01 23:58:26.591383552;17.469997;-16.436298;-9.176475;backward_180
249;1970-01-02 00:03:14.731679744;-2.232503;-10.772488000000001;-5.709275;backward_180
2920;1970-01-02 00:04:06.430670848;-1.098306;-3.278167;-8.788837;backward_180
1472;1970-01-01 23:56:32.380485632;8.161918;-13.536198;-11.478371000000001;backward_180
381;1970-01-02 00:03:17.281816576;2.029114;-5.199604;2.244468;backward_180
2149;1970-01-02 00:02:46.520791040;2.1248259999999997;9.489935000000001;-0.339781;backward_180
2668;1970-01-02 00:04:01.565278208;-2.632105;7.142575999999999;-1.773082;backward_180
2853;1970-01-01 23:57:13.576939520;0.445065;-2.914458;1.0624129999999998;backward_180
867;1970-01-02 00:02:21.774397440;-3.739982;-11.332408000000001;-2.019542;backward_180
2758;1970-01-02 00:04:03.301720064;-5.182854;-4.005585;-4.924429;backward_180
2262;1970-01-02 00:02:48.693440512;-2.313859;-8.374879;-1.5003;backward_180
546;1970-01-01 23:57:49.538902016;24.775285999999998;-6.972685;1.194018;backward_180
2779;1970-01-01 23:58:50.305978368;0.189033;-16.673187;-7.41775;backward_180
2294;1970-01-01 23:58:40.919126016;16.378872;-9.678967;-3.3667010000000004;backward_180
1092;1970-01-01 23:58:00.066605056;1.787439;-2.981457;0.935594;backward_180
1704;1970-01-01 23:56:36.860002304;6.563511999999999;-5.06082;-1.330409;backward_180
2807;1970-01-01 23:58:50.851237888;8.62134;-8.427522;-3.3906300000000003;backward_180
1727;1970-01-02 00:02:38.367064064;-1.540978;-12.246466999999999;-0.595813;backward_180
1773;1970-01-02 00:03:44.276357120;-7.865208;-4.1252260000000005;-4.768896;backward_180
803;1970-01-01 23:56:19.478806528;8.293523;-3.8715870000000003;-0.48335;backward_180
2600;1970-01-01 23:57:08.694769664;10.234102;-10.083355000000001;-9.066405;backward_180
1358;1970-01-01 23:58:22.824898560;5.290531;-8.95155;-1.5792629999999999;backward_180
318;1970-01-02 00:02:11.162808320;-4.438686;-15.113068;-9.107083;backward_180
1560;1970-01-02 00:02:35.145838592;-9.990034;-6.769295;-4.323831;backward_180
585;1970-01-01 23:57:50.285488128;2.17029;-7.853244;-0.387637;backward_180
461;1970-01-02 00:03:18.825320448;12.796816;-15.266209;-6.73101;backward_180
2327;1970-01-01 23:58:41.548271616;8.695518;-11.547761999999999;-27.857241;backward_180
995;1970-01-02 00:03:29.151696896;-12.129218;-4.603791;-2.3712869999999997;backward_180
2702;1970-01-02 00:02:57.199489024;16.409976999999998;-5.5154559999999995;-10.779666;backward_180
337;1970-01-02 00:02:11.531907072;-5.3862440000000005;-10.959127;5.108676;backward_180
1878;1970-01-02 00:03:46.306400256;17.376678;-13.244273000000002;0.421137;backward_180
656;1970-01-01 23:56:16.643457024;7.070791000000001;2.581856;-4.974678;backward_180
721;1970-01-02 00:03:23.841708032;-3.5341989999999996;-12.488141;2.266003;backward_180
174;1970-01-01 23:56:07.340490752;3.036492;-12.038291000000001;-3.806981;backward_180
1080;1970-01-01 23:57:59.840112640;-4.689932;-1.887937;-3.6083769999999995;backward_180
1425;1970-01-01 23:56:31.474515968;10.650454;-13.284951000000001;-4.699504;backward_180
1435;1970-01-02 00:03:37.758408704;-8.02792;-4.996214;-2.7493529999999997;backward_180
561;1970-01-01 23:57:49.824114688;-2.581856;-1.275374;-3.464807;backward_180
1132;1970-01-01 23:56:25.828982784;-0.7800600000000001;-1.624727;-0.42831499999999995;backward_180
1147;1970-01-02 00:03:32.096098304;10.411171000000001;-5.089534;-2.600998;backward_180
2822;1970-01-01 23:57:12.972959744;52.26403;-22.403999;-25.002604;backward_180
2084;1970-01-01 23:58:36.833873920;5.706882;-7.166504;-1.785046;backward_180
2503;1970-01-02 00:03:58.385995776;13.093525999999999;-14.337793;-0.638884;backward_180
1085;1970-01-01 23:56:24.914624512;4.644469;-4.469793;-8.19781;backward_180
1541;1970-01-01 23:56:33.714274304;8.62134;-13.435699;0.8877370000000001;backward_180
2566;1970-01-02 00:03:59.602343936;-9.58804;-17.733207999999998;2.3712869999999997;backward_180
2159;1970-01-01 23:58:38.301880320;-2.694318;-3.8237300000000003;-1.160519;backward_180
743;1970-01-02 00:02:19.366866944;-17.039289;-5.455636;-2.727818;backward_180
2319;1970-01-01 23:57:03.267340288;6.697511;-7.9848490000000005;2.421536;backward_180
2495;1970-01-01 23:58:44.811440128;-5.977271;-0.8255239999999999;-4.998607;backward_180
2422;1970-01-02 00:03:56.817326080;-3.756732;-10.229317;2.955136;backward_180
1642;1970-01-02 00:03:41.751386112;-0.909273;4.893322;-5.7619169999999995;backward_180
2684;1970-01-02 00:02:56.855556096;-3.74716;7.7168529999999995;-12.394821;backward_180
1934;1970-01-02 00:02:42.360041472;-9.700503;-5.4029940000000005;-2.6560330000000003;backward_180
1693;1970-01-02 00:02:37.712752640;-8.76491;-6.099305;-11.339586;backward_180
1269;1970-01-02 00:02:29.533859840;-0.863809;4.936393;-1.978864;backward_180
438;1970-01-01 23:57:47.450138624;3.0173490000000003;-9.686146;-3.495914;backward_180
2502;1970-01-01 23:58:44.954046464;-1.478764;-9.463614;9.269794000000001;backward_180
2388;1970-01-01 23:58:42.722676736;13.179667000000002;-12.361321;-6.082555;backward_180
1831;1970-01-02 00:03:45.392041984;-5.970092;-0.617348;-9.734002;backward_180
226;1970-01-02 00:03:14.287083520;-6.786045;-6.4175510000000004;-3.3475589999999995;backward_180
120;1970-01-01 23:57:41.318066176;-4.197011;-2.646462;-11.301300999999999;backward_180
707;1970-01-02 00:03:23.573272576;-9.032906;-10.82513;-12.047862;backward_180
561;1970-01-02 00:03:20.754700288;-0.679562;-9.186047;0.023928;backward_180
216;1970-01-02 00:02:09.191485440;-8.444271;-5.776274;-4.491328;backward_180
398;1970-01-01 23:57:46.678386688;-1.229911;-10.992627;2.7038900000000003;backward_180
1289;1970-01-01 23:58:03.891810304;31.006195;-21.375084;-3.282953;backward_180
1793;1970-01-01 23:56:38.579666944;3.8021949999999998;-6.9320070000000005;-7.793423;backward_180
2390;1970-01-02 00:03:56.204957696;-28.498518;-18.728622;-11.944971;backward_180
2861;1970-01-01 23:58:51.883036672;15.074782;-10.073783;-3.3619160000000003;backward_180
1115;1970-01-01 23:58:00.511201280;-7.130611;-4.744967;-7.819744999999999;backward_180
1739;1970-01-02 00:02:38.610333696;-5.85763;-6.34098;-4.201797;backward_180
2241;1970-01-02 00:02:48.282398720;-8.358130000000001;-14.459826999999999;1.9070799999999999;backward_180
2207;1970-01-02 00:02:47.628087296;-4.725825;1.014557;-4.027121;backward_180
552;1970-01-01 23:57:49.647953920;8.152347;-14.656038;-3.699304;backward_180
74;1970-01-02 00:02:06.456799232;-20.499311;-9.647861;-6.295516;backward_180
36;1970-01-01 23:57:39.699064832;1.8209380000000002;-7.209575;1.871187;backward_180
2542;1970-01-02 00:02:54.095704064;9.257831;-15.823735999999998;-20.461026999999998;backward_180
1816;1970-01-01 23:58:31.666491392;2.352145;-4.048655999999999;-2.294717;backward_180
2583;1970-01-02 00:02:54.884233216;-3.251846;0.014357;-22.38007;backward_180
2418;1970-01-02 00:03:56.741828608;-6.049056;-9.413364;2.251646;backward_180
1241;1970-01-01 23:58:02.969063424;29.25465;-7.527819999999999;-7.726424000000001;backward_180
904;1970-01-01 23:56:21.424963584;4.5678980000000005;-6.783652;-8.973084;backward_180
2794;1970-01-02 00:04:03.997974528;-6.742974;-6.678367999999999;-5.314458999999999;backward_180
1675;1970-01-01 23:58:28.948582400;1.878366;-10.870593;1.619941;backward_180
1061;1970-01-01 23:57:59.471013888;19.47279;-5.410172;-4.156333;backward_180
526;1970-01-01 23:56:14.135263232;1.684547;-8.276773;-7.334002000000001;backward_180
2469;1970-01-02 00:02:52.686417920;-8.090133999999999;-4.819145;-2.378466;backward_180
1977;1970-01-01 23:56:42.128048128;20.628525;-29.024939;-6.946364;backward_180
171;1970-01-02 00:03:13.230118912;3.907479;-30.582665999999996;-7.448857;backward_180
2681;1970-01-01 23:58:48.410152960;-4.101298;2.06022;-1.124627;backward_180
2327;1970-01-02 00:02:49.943343104;-1.397408;-1.648655;-4.6301120000000004;backward_180
1266;1970-01-02 00:03:34.520406016;-8.444271;-4.56072;-2.567499;backward_180
992;1970-01-02 00:03:29.092976640;-24.981068;-3.8763730000000005;-7.850851;backward_180
2250;1970-01-02 00:02:48.458559488;1.380659;-7.630712;1.727618;backward_180
2331;1970-01-01 23:58:41.623769088;3.45045;2.108077;-4.541576999999999;backward_180
445;1970-01-02 00:02:13.612281856;-11.641082;-0.547956;-4.828716;backward_180
883;1970-01-02 00:02:22.084775936;-7.944171000000001;-4.436293;-3.9314080000000002;backward_180
189;1970-01-02 00:02:08.671391744;-0.133998;-10.191031;-2.088934;backward_180
2740;1970-01-01 23:58:49.551003648;3.804588;-0.39720900000000003;-3.254239;backward_180
2424;1970-01-01 23:58:43.444097024;7.051647999999999;-9.994821;0.088534;backward_180
3213;1970-01-01 23:58:58.677809152;5.517849;-6.51087;-3.4097720000000002;backward_180
1265;1970-01-02 00:02:29.458362368;3.029314;8.85823;2.4335009999999997;backward_180
733;1970-01-01 23:57:53.146003456;14.964713;-18.472591;-7.188039;backward_180
1177;1970-01-01 23:56:26.693009408;6.637689999999999;-8.73141;-2.414358;backward_180
2232;1970-01-02 00:03:53.151504384;-10.944771000000001;-12.930814;-8.69791;backward_180
2251;1970-01-01 23:56:47.412871168;16.381264;-12.208181;-3.3762730000000003;backward_180
914;1970-01-01 23:57:56.635664384;-7.893922;-13.301701999999999;-9.097511;backward_180
