;time;x;y;z;activity
11;1970-01-01 01:08:57.105661952;-3.072384;-2.4239290000000002;12.851851;mistake
327;1970-01-02 01:02:04.909584384;-3.617948;-3.8763730000000005;2.019542;mistake
98;1970-01-01 01:08:58.010058752;-0.808774;4.098905;9.700503;mistake
863;1970-01-01 11:40:08.671985664;2.28036;0.672383;12.143575;mistake
192;1970-01-01 01:08:58.990673920;-0.914058;4.268795;8.685946000000001;mistake
459;1970-01-01 21:18:06.166630400;1.7826529999999998;4.709075;7.360322;mistake
10;1970-01-01 01:08:57.099665408;-3.072384;-2.4239290000000002;12.851851;mistake
712;1970-01-02 01:00:47.860219904;-5.1900319999999995;-1.031307;7.3411800000000005;mistake
493;1970-01-02 00:59:40.684247040;-6.637689999999999;-6.9320070000000005;-7.264609;mistake
485;1970-01-02 00:59:40.440977408;-7.207182;-4.6516470000000005;-4.414758;mistake
265;1970-01-01 01:08:59.682308096;0.18664;0.799203;9.236296000000001;mistake
424;1970-01-01 21:18:05.411655680;8.140383;-4.852644000000001;1.842473;mistake
199;1970-01-01 01:08:59.023671296;-0.954736;4.412365;8.970692;mistake
370;1970-01-02 01:02:05.740056576;-7.527819999999999;0.11007;9.700503;mistake
162;1970-01-01 01:08:58.664697856;-0.760918;4.675575;8.76491;mistake
75;1970-01-01 01:08:57.753944064;-1.1772690000000001;2.0554349999999997;9.406186;mistake
44;1970-01-01 01:08:57.407553536;-0.416351;-0.071785;7.869994;mistake
235;1970-01-01 01:08:59.334017024;-0.20339000000000002;-1.569692;10.607383;mistake
784;1970-01-01 11:40:07.149453312;8.647661;-3.4576290000000003;8.767303;mistake
763;1970-01-02 01:01:31.397095424;-5.647061;-3.98405;8.035098;mistake
57;1970-01-01 01:08:57.539313664;1.624727;1.787439;10.195817;mistake
96;1970-01-01 01:08:57.992101888;-0.808774;4.098905;9.700503;mistake
62;1970-01-01 01:08:57.612943360;-0.8159529999999999;1.8257240000000001;9.257831;mistake
450;1970-01-01 21:18:05.914972160;2.892923;2.26361;7.283752000000001;mistake
442;1970-01-01 21:18:05.755588608;-0.61017;-2.799603;9.662218;mistake
530;1970-01-02 00:59:41.472776192;-1.85683;3.926622;8.762516999999999;mistake
121;1970-01-01 01:08:58.255556608;-0.66999;4.37408;8.609376;mistake
211;1970-01-01 01:08:59.104182272;-0.8685950000000001;3.6442690000000004;8.606983;mistake
21;1970-01-01 01:08:57.184927744;-0.844666;-0.294317;9.035298;mistake
202;1970-01-01 01:08:59.041202176;-0.954736;4.412365;8.970692;mistake
343;1970-01-02 01:02:05.219962880;-2.840281;-11.923435000000001;-2.605784;mistake
59;1970-01-01 01:08:57.584599040;1.038485;2.770889;10.011569999999999;mistake
219;1970-01-01 01:08:59.156447232;-0.452243;3.527021;8.518449;mistake
716;1970-01-02 01:00:47.918940160;-5.400601;-1.253839;8.793623;mistake
652;1970-01-02 01:00:46.677426176;-6.872186999999999;-1.234697;8.145168;mistake
333;1970-01-02 01:02:05.027024896;-0.198604;-5.687739;-5.1110690000000005;mistake
295;1970-01-01 01:09:00.044820480;-0.885344;0.289532;10.604989999999999;mistake
488;1970-01-02 00:59:40.516474880;-6.5180489999999995;-4.5678980000000005;-5.536992;mistake
186;1970-01-01 01:08:58.942668800;-0.914058;4.268795;8.685946000000001;mistake
32;1970-01-01 01:08:57.279856640;-1.387837;-6.04427;8.831908;mistake
131;1970-01-01 01:08:58.357596160;-0.832702;5.18764;9.162118;mistake
232;1970-01-01 01:08:59.293220864;-0.20339000000000002;-1.569692;10.607383;mistake
558;1970-01-02 00:59:42.823342080;-1.0241280000000001;3.864408;8.85823;mistake
393;1970-01-02 01:02:06.310481920;-3.6251260000000003;1.09352;9.391829;mistake
565;1970-01-02 00:59:42.949171200;-1.0241280000000001;3.864408;8.85823;mistake
409;1970-01-01 21:18:05.126443008;-5.833702;-15.486348000000001;-9.509077;mistake
597;1970-01-02 00:59:43.469264896;-1.0241280000000001;3.864408;8.85823;mistake
465;1970-01-01 21:18:06.258905088;1.050449;6.101698000000001;7.152147;mistake
636;1970-01-02 01:00:46.367047680;-2.95035;-11.937792;1.421337;mistake
514;1970-01-02 00:59:41.120454656;-1.8855439999999999;-3.06042;8.489735000000001;mistake
352;1970-01-02 01:02:05.396123648;-4.311866;-7.018149;5.225924;mistake
771;1970-01-02 01:01:31.548090368;-4.110869;-1.205983;7.850851;mistake
464;1970-01-01 21:18:06.242127872;1.050449;6.101698000000001;7.152147;mistake
584;1970-01-02 00:59:43.276326912;-1.0241280000000001;3.864408;8.85823;mistake
635;1970-01-02 01:00:46.341881856;-3.979264;-13.416556;0.760918;mistake
649;1970-01-02 01:00:46.618705920;-8.145168;-7.936992999999999;8.305488;mistake
668;1970-01-02 01:00:46.979416064;-5.560919999999999;0.464208;7.606783;mistake
606;1970-01-02 01:00:45.788233728;-5.307281;1.457229;-3.072384;mistake
430;1970-01-01 21:18:05.520707584;8.49452;-12.878172;10.310673;mistake
124;1970-01-01 01:08:58.260668416;-0.66999;4.37408;8.609376;mistake
334;1970-01-02 01:02:05.052190720;0.212961;-4.733003;-6.6687970000000005;mistake
146;1970-01-01 01:08:58.483523584;-0.545564;4.610969;8.276773;mistake
482;1970-01-02 00:59:40.323536896;-10.030712;-5.158926;-6.056234;mistake
833;1970-01-01 11:40:08.093171712;2.40718;0.784846;8.903692999999999;mistake
181;1970-01-01 01:08:58.909835264;-0.969093;4.398008;8.611769;mistake
126;1970-01-01 01:08:58.322731008;-0.832702;5.18764;9.162118;mistake
798;1970-01-01 11:40:07.417888768;5.843273;-3.5341989999999996;7.415358;mistake
184;1970-01-01 01:08:58.915799040;-0.969093;4.398008;8.611769;mistake
760;1970-01-02 01:01:31.338375168;-7.518249000000001;-5.438886;5.520242;mistake
51;1970-01-01 01:08:57.514442752;1.624727;1.787439;10.195817;mistake
821;1970-01-01 11:40:07.862484992;4.893322;-1.521835;9.377472000000001;mistake
875;1970-01-01 11:40:08.902672384;-0.32063800000000003;2.813959;9.004191;mistake
187;1970-01-01 01:08:58.947911680;-0.914058;4.268795;8.685946000000001;mistake
356;1970-01-02 01:02:05.471621120;-5.469993;-1.844866;4.491328;mistake
180;1970-01-01 01:08:58.905149440;-0.969093;4.398008;8.611769;mistake
614;1970-01-02 01:00:45.939228672;-2.847459;-6.905686;-11.162517999999999;mistake
580;1970-01-02 00:59:43.217606656;-1.0241280000000001;3.864408;8.85823;mistake
540;1970-01-02 00:59:41.825097728;-1.040878;3.723232;9.174082;mistake
838;1970-01-01 11:40:08.189640704;2.0697919999999996;0.758525;7.989635000000001;mistake
736;1970-01-02 01:01:30.877001728;-0.289532;-6.960721;-8.953942;mistake
674;1970-01-02 01:00:47.096856576;-5.118248;2.493321;7.006185;mistake
141;1970-01-01 01:08:58.420314112;-0.9954139999999999;5.254639;9.190832;mistake
547;1970-01-02 00:59:42.512963584;-1.0241280000000001;3.864408;8.85823;mistake
686;1970-01-02 01:00:47.373680640;-6.908078999999999;-0.117248;10.621739;mistake
178;1970-01-01 01:08:58.833256448;-0.863809;4.3166519999999995;8.499305999999999;mistake
696;1970-01-02 01:00:47.600173056;-5.460421;-1.112663;9.461221;mistake
546;1970-01-02 00:59:42.429077504;-1.0241280000000001;3.864408;8.85823;mistake
156;1970-01-01 01:08:58.612989952;-0.6412760000000001;4.1419760000000005;8.487342;mistake
658;1970-01-02 01:00:46.786478080;-3.63709;-3.084348;6.329016;mistake
661;1970-01-02 01:00:46.845198336;-4.575076999999999;-3.424129;6.446264;mistake
785;1970-01-01 11:40:07.166230528;8.449057;-4.06062;9.860822;mistake
769;1970-01-02 01:01:31.506147328;-4.256832;-1.241875;7.7551380000000005;mistake
418;1970-01-01 21:18:05.294215168;2.928815;-9.47797;1.3710870000000002;mistake
440;1970-01-01 21:18:05.722034176;-1.9980069999999999;-1.6606189999999998;7.996813;mistake
398;1970-01-02 01:02:06.394368000;-3.5485559999999996;0.969093;9.346364999999999;mistake
226;1970-01-01 01:08:59.221491712;-0.449851;1.208375;8.985049;mistake
491;1970-01-02 00:59:40.591972352;-6.845866;-4.744967;-7.322037;mistake
37;1970-01-01 01:08:57.336119296;-1.064806;-3.5988050000000005;7.606783;mistake
873;1970-01-01 11:40:08.864923648;1.325624;2.275574;9.60479;mistake
710;1970-01-02 01:00:47.843442688;-5.1900319999999995;-1.031307;7.3411800000000005;mistake
777;1970-01-01 11:40:07.011041280;6.338587;-3.706482;5.740382;mistake
423;1970-01-01 21:18:05.394878464;8.047063;-4.797609;1.033699;mistake
277;1970-01-01 01:08:59.811774464;-0.196211;1.557728;10.430314;mistake
783;1970-01-01 11:40:07.128481792;9.008977;-3.177669;8.020741000000001;mistake
40;1970-01-01 01:08:57.350635520;-1.064806;-3.5988050000000005;7.606783;mistake
687;1970-01-02 01:00:47.457566720;-5.986842;-0.057428;8.173882;mistake
830;1970-01-01 11:40:08.042840064;3.103491;0.083749;9.360723;mistake
157;1970-01-01 01:08:58.620559360;-0.6412760000000001;4.1419760000000005;8.487342;mistake
847;1970-01-01 11:40:08.361607168;1.6821540000000001;1.485943;9.317652;mistake
618;1970-01-02 01:00:46.023114752;0.689133;-9.29133;-10.425529;mistake
270;1970-01-01 01:08:59.709079552;0.490529;0.861416;9.186047;mistake
285;1970-01-01 01:08:59.912765440;-6.049056;1.330409;-20.181067000000002;mistake
570;1970-01-02 00:59:43.083388928;-1.0241280000000001;3.864408;8.85823;mistake
492;1970-01-02 00:59:40.625526784;-7.238288000000001;-6.599405;-8.312666;mistake
377;1970-01-02 01:02:05.874274304;-4.386044;1.2011969999999998;7.889136;mistake
115;1970-01-01 01:08:58.194542592;-0.32063800000000003;4.438686;8.336594;mistake
280;1970-01-01 01:08:59.843985408;-0.196211;1.557728;10.430314;mistake
739;1970-01-02 01:01:30.927333376;-1.7898310000000002;-5.766703;-7.812566;mistake
695;1970-01-02 01:00:47.591784448;-5.460421;-1.112663;9.461221;mistake
182;1970-01-01 01:08:58.910752768;-0.969093;4.398008;8.611769;mistake
480;1970-01-02 00:59:40.206096384;-4.855037;-4.7306099999999995;-5.728416999999999;mistake
363;1970-01-02 01:02:05.605838848;-5.625526;0.366102;7.898707000000001;mistake
610;1970-01-02 01:00:45.863731200;-10.84188;-2.220539;-11.167303;mistake
805;1970-01-01 11:40:07.552106496;4.733003;-3.275774;7.759924000000001;mistake
708;1970-01-02 01:00:47.801499648;-5.441278;-1.1270200000000001;7.51107;mistake
701;1970-01-02 01:00:47.684059136;-4.912465;-1.165305;7.439286;mistake
149;1970-01-01 01:08:58.542604288;-0.452243;4.52722;8.338987;mistake
125;1970-01-01 01:08:58.303004672;-0.66999;4.37408;8.609376;mistake
455;1970-01-01 21:18:06.082744320;1.368695;5.510671;6.384051;mistake
65;1970-01-01 01:08:57.630507008;-0.8159529999999999;1.8257240000000001;9.257831;mistake
259;1970-01-01 01:08:59.611365376;-0.557528;0.784846;10.07139;mistake
837;1970-01-01 11:40:08.172863488;2.1583259999999997;0.6436689999999999;8.420342;mistake
848;1970-01-01 11:40:08.382578688;1.596013;1.67019;9.521041;mistake
507;1970-01-02 00:59:41.011402752;-5.503492;-5.455636;8.094919;mistake
489;1970-01-02 00:59:40.533252096;-6.742974;-4.673182;-5.71406;mistake
336;1970-01-02 01:02:05.085745152;1.0121639999999998;-7.590033999999999;-5.3910290000000005;mistake
734;1970-01-02 01:01:30.835058688;0.12682000000000002;-5.446064;-5.647061;mistake
42;1970-01-01 01:08:57.386614784;-0.416351;-0.071785;7.869994;mistake
759;1970-01-02 01:01:31.313209344;-6.671189;-7.030113;3.5700910000000006;mistake
733;1970-01-02 01:01:30.818281472;0.308674;-5.003392;-5.587241000000001;mistake
605;1970-01-02 01:00:45.771456512;-0.5216350000000001;3.354737;0.997807;mistake
680;1970-01-02 01:00:47.214297088;-4.175476000000001;1.115055;7.630712;mistake
101;1970-01-01 01:08:58.070646784;-1.134198;4.2041889999999995;9.02812;mistake
243;1970-01-01 01:08:59.387297792;-0.39720900000000003;-0.507278;10.272388000000001;mistake
643;1970-01-02 01:00:46.501265408;-2.029114;-2.529213;3.524628;mistake
158;1970-01-01 01:08:58.621509632;-0.6412760000000001;4.1419760000000005;8.487342;mistake
595;1970-01-02 00:59:43.435710464;-1.0241280000000001;3.864408;8.85823;mistake
18;1970-01-01 01:08:57.173753856;-0.844666;-0.294317;9.035298;mistake
375;1970-01-02 01:02:05.840719872;-4.931607;1.167697;8.19781;mistake
878;1970-01-01 11:40:08.961392640;0.141177;2.924029;9.305686999999999;mistake
782;1970-01-01 11:40:07.107510272;9.415757000000001;-3.9050870000000004;8.712267;mistake
420;1970-01-01 21:18:05.336158208;3.5700910000000006;-8.23131;-1.0791629999999999;mistake
288;1970-01-01 01:08:59.987410944;-0.835095;1.6821540000000001;11.018949000000001;mistake
223;1970-01-01 01:08:59.200356352;-0.449851;1.208375;8.985049;mistake
200;1970-01-01 01:08:59.031011328;-0.954736;4.412365;8.970692;mistake
213;1970-01-01 01:08:59.111653376;-0.8685950000000001;3.6442690000000004;8.606983;mistake
795;1970-01-01 11:40:07.359168512;6.508478;-3.462414;7.8963149999999995;mistake
500;1970-01-02 00:59:40.843630592;-4.101298;-8.685946000000001;0.315853;mistake
640;1970-01-02 01:00:46.442545152;-1.198804;-4.029513;4.369294;mistake
345;1970-01-02 01:02:05.261905920;-3.20399;-11.035698;-0.803988;mistake
471;1970-01-01 21:18:06.367956992;1.7371889999999999;4.510471;8.662018;mistake
714;1970-01-02 01:00:47.902162944;-5.400601;-1.253839;8.793623;mistake
233;1970-01-01 01:08:59.322613760;-0.20339000000000002;-1.569692;10.607383;mistake
585;1970-01-02 00:59:43.284715520;-1.0241280000000001;3.864408;8.85823;mistake
826;1970-01-01 11:40:07.958953984;3.711268;-0.48335;9.470792;mistake
253;1970-01-01 01:08:59.501428736;-0.753739;-1.249053;10.231709;mistake
874;1970-01-01 11:40:08.881700864;1.038485;3.0340990000000003;9.293723;mistake
521;1970-01-02 00:59:41.330169856;-1.531407;2.646462;7.336394;mistake
201;1970-01-01 01:08:59.039432704;-0.954736;4.412365;8.970692;mistake
399;1970-01-01 21:18:04.925116416;23.880369;45.623951;-9.710074;mistake
376;1970-01-02 01:02:05.857497088;-4.41715;1.3399809999999999;8.181061;mistake
575;1970-01-02 00:59:43.150497792;-1.0241280000000001;3.864408;8.85823;mistake
316;1970-01-01 01:09:00.289204224;-0.72024;0.691526;9.810573;mistake
860;1970-01-01 11:40:08.613265408;1.205983;0.9954139999999999;10.102497;mistake
341;1970-01-02 01:02:05.186408448;-1.5481559999999999;-13.287344000000001;-4.278367;mistake
468;1970-01-01 21:18:06.309236736;1.361516;5.079962;8.188239;mistake
794;1970-01-01 11:40:07.342391296;7.0109699999999995;-3.7016970000000002;8.95155;mistake
632;1970-01-02 01:00:46.291550208;-2.378466;-11.667403;-2.6488549999999997;mistake
463;1970-01-01 21:18:06.233739264;1.105484;5.443672;7.159325;mistake
884;1970-01-01 11:40:09.078833152;0.148355;4.084548000000001;9.485149;mistake
351;1970-01-02 01:02:05.379346432;-5.5489559999999996;-6.283551999999999;6.094519;mistake
269;1970-01-01 01:08:59.704328192;0.490529;0.861416;9.186047;mistake
349;1970-01-02 01:02:05.337403392;-4.677969;-9.21476;3.818945;mistake
876;1970-01-01 11:40:08.923643904;-0.023928;2.0937200000000002;9.217153;mistake
774;1970-01-01 11:40:06.956515328;3.677768;-6.257231;4.699504;mistake
601;1970-01-02 00:59:43.502819328;-1.0241280000000001;3.864408;8.85823;mistake
234;1970-01-01 01:08:59.326676992;-0.20339000000000002;-1.569692;10.607383;mistake
49;1970-01-01 01:08:57.511919616;1.624727;1.787439;10.195817;mistake
671;1970-01-02 01:00:47.038136320;-5.984449;1.7132610000000001;8.458628;mistake
117;1970-01-01 01:08:58.200735744;-0.32063800000000003;4.438686;8.336594;mistake
620;1970-01-02 01:00:46.056669184;-0.327817;-9.982856;-9.583255;mistake
56;1970-01-01 01:08:57.537609728;1.624727;1.787439;10.195817;mistake
653;1970-01-02 01:00:46.694203392;-6.642475999999999;-1.184447;7.704889;mistake
511;1970-01-02 00:59:41.078511616;-2.100898;-3.3355949999999996;8.717052;mistake
539;1970-01-02 00:59:41.816709120;-1.031307;3.8021949999999998;9.102298;mistake
1;1970-01-01 01:08:57.035112448;0.031107;-0.39003000000000004;10.157532000000002;mistake
145;1970-01-01 01:08:58.482704384;-0.545564;4.610969;8.276773;mistake
260;1970-01-01 01:08:59.613560832;-0.557528;0.784846;10.07139;mistake
499;1970-01-02 00:59:40.818464768;-4.558326999999999;-8.908479;-0.784846;mistake
832;1970-01-01 11:40:08.072200192;2.610569;0.392423;8.827123;mistake
583;1970-01-02 00:59:43.267938304;-1.0241280000000001;3.864408;8.85823;mistake
706;1970-01-02 01:00:47.784722432;-5.441278;-1.1270200000000001;7.51107;mistake
216;1970-01-01 01:08:59.144159232;-0.452243;3.527021;8.518449;mistake
467;1970-01-01 21:18:06.284070912;1.050449;6.101698000000001;7.152147;mistake
776;1970-01-01 11:40:06.994264064;6.685546;-3.768696;5.2522459999999995;mistake
629;1970-01-02 01:00:46.232829952;-2.921636;-9.829716000000001;-4.039084;mistake
94;1970-01-01 01:08:57.936855040;-0.8757729999999999;3.101098;8.977871;mistake
883;1970-01-01 11:40:09.057861632;0.165105;3.8548370000000003;9.08794;mistake
326;1970-01-01 01:09:00.392620032;-0.46899300000000005;0.43788699999999997;9.887143;mistake
80;1970-01-01 01:08:57.783402496;-1.1772690000000001;2.0554349999999997;9.406186;mistake
95;1970-01-01 01:08:57.983221760;-0.808774;4.098905;9.700503;mistake
43;1970-01-01 01:08:57.390645248;-0.416351;-0.071785;7.869994;mistake
433;1970-01-01 21:18:05.579427840;4.189833;-6.319445;13.533805;mistake
9;1970-01-01 01:08:57.097895936;-3.072384;-2.4239290000000002;12.851851;mistake
203;1970-01-01 01:08:59.045101568;-0.954736;4.412365;8.970692;mistake
764;1970-01-02 01:01:31.413872640;-5.06082;-3.742375;8.039883999999999;mistake
294;1970-01-01 01:09:00.040658944;-0.885344;0.289532;10.604989999999999;mistake
542;1970-01-02 00:59:42.160642048;-0.928415;4.1419760000000005;8.839087;mistake
869;1970-01-01 11:40:08.789426176;1.421337;1.725225;10.569098;mistake
560;1970-01-02 00:59:42.856896512;-1.0241280000000001;3.864408;8.85823;mistake
400;1970-01-01 21:18:04.950282240;3.101098;3.680161;-5.295317;mistake
737;1970-01-02 01:01:30.893778944;-0.41156499999999996;-5.369494;-10.147961;mistake
792;1970-01-01 11:40:07.300448256;7.168897;-2.711068;9.724431;mistake
811;1970-01-01 11:40:07.669547008;4.800002;-2.294717;8.676374000000001;mistake
740;1970-01-02 01:01:30.952499200;-2.222932;-6.128019;-7.310072999999999;mistake
544;1970-01-02 00:59:42.269693952;-1.095913;3.713661;9.45165;mistake
390;1970-01-02 01:02:06.285316096;-3.448057;1.3902299999999999;9.382257000000001;mistake
602;1970-01-02 01:00:45.712736256;5.501099;-2.95035;-2.935993;mistake
663;1970-01-02 01:00:46.887141376;-5.17089;-2.246861;6.7190460000000005;mistake
866;1970-01-01 11:40:08.730705920;2.108077;-0.12203399999999999;10.609776;mistake
118;1970-01-01 01:08:58.203783168;-0.32063800000000003;4.438686;8.336594;mistake
579;1970-01-02 00:59:43.200829440;-1.0241280000000001;3.864408;8.85823;mistake
717;1970-01-02 01:00:47.935717376;-5.400601;-1.253839;8.793623;mistake
383;1970-01-02 01:02:06.008492032;-3.3523449999999997;0.526421;8.793623;mistake
515;1970-01-02 00:59:41.162397696;-1.7922240000000003;-1.720439;8.353344;mistake
136;1970-01-01 01:08:58.376404992;-0.9954139999999999;5.254639;9.190832;mistake
299;1970-01-01 01:09:00.123463680;-0.47138599999999997;1.462015;10.025927000000001;mistake
538;1970-01-02 00:59:41.774766080;-1.031307;3.8021949999999998;9.102298;mistake
93;1970-01-01 01:08:57.927090176;-0.8757729999999999;3.101098;8.977871;mistake
357;1970-01-02 01:02:05.488398336;-5.1732830000000005;-1.342373;4.558326999999999;mistake
346;1970-01-02 01:02:05.278683136;-4.68754;-10.514063;0.7800600000000001;mistake
60;1970-01-01 01:08:57.598033920;1.038485;2.770889;10.011569999999999;mistake
513;1970-01-02 00:59:41.103677440;-2.316252;-3.546163;8.860622;mistake
551;1970-01-02 00:59:42.630404096;-1.0241280000000001;3.864408;8.85823;mistake
407;1970-01-01 21:18:05.084499968;9.767502;-32.437103;-8.439486;mistake
271;1970-01-01 01:08:59.720351744;0.490529;0.861416;9.186047;mistake
599;1970-01-02 00:59:43.486042112;-1.0241280000000001;3.864408;8.85823;mistake
528;1970-01-02 00:59:41.455998976;-1.830509;3.527021;8.358130000000001;mistake
415;1970-01-01 21:18:05.235494912;0.224925;-6.850650999999999;-5.309673;mistake
495;1970-01-02 00:59:40.709412864;-6.053841;-8.941978;-5.12064;mistake
588;1970-01-02 00:59:43.335047168;-1.0241280000000001;3.864408;8.85823;mistake
429;1970-01-01 21:18:05.503930368;8.568698;-9.38465;7.025327000000001;mistake
594;1970-01-02 00:59:43.418933248;-1.0241280000000001;3.864408;8.85823;mistake
142;1970-01-01 01:08:58.426376192;-0.997807;5.125426;8.886942999999999;mistake
315;1970-01-01 01:09:00.283731968;-0.72024;0.691526;9.810573;mistake
167;1970-01-01 01:08:58.734067712;-0.978664;4.771287999999999;8.786445;mistake
246;1970-01-01 01:08:59.435827200;-0.11246300000000001;-1.210768;10.447063;mistake
248;1970-01-01 01:08:59.449622528;-0.11246300000000001;-1.210768;10.447063;mistake
355;1970-01-02 01:02:05.454843904;-5.716453;-4.438686;4.3334019999999995;mistake
871;1970-01-01 11:40:08.827174912;0.997807;0.92363;11.241481;mistake
220;1970-01-01 01:08:59.159560192;-0.452243;3.527021;8.518449;mistake
359;1970-01-02 01:02:05.530341376;-5.685347;-0.672383;7.166504;mistake
122;1970-01-01 01:08:58.257260544;-0.66999;4.37408;8.609376;mistake
428;1970-01-01 21:18:05.487153152;8.537591;-10.320244;5.381458;mistake
581;1970-01-02 00:59:43.242772480;-1.0241280000000001;3.864408;8.85823;mistake
104;1970-01-01 01:08:58.090602496;-0.8757729999999999;4.41715;8.793623;mistake
342;1970-01-02 01:02:05.203185664;-3.022135;-16.098910999999998;-3.438486;mistake
519;1970-01-02 00:59:41.221117952;-1.225125;-0.356531;8.214561;mistake
742;1970-01-02 01:01:30.986053632;-3.522235;-6.893722;-7.6043899999999995;mistake
729;1970-01-02 01:01:30.734395392;0.413958;-6.0418769999999995;-4.089334;mistake
422;1970-01-01 21:18:05.369712640;6.551548;-4.575076999999999;-0.681954;mistake
691;1970-01-02 01:00:47.516286976;-5.26421;-0.765703;8.793623;mistake
127;1970-01-01 01:08:58.324271104;-0.832702;5.18764;9.162118;mistake
557;1970-01-02 00:59:42.814953472;-1.0241280000000001;3.864408;8.85823;mistake
97;1970-01-01 01:08:57.998917632;-0.808774;4.098905;9.700503;mistake
501;1970-01-02 00:59:40.877185024;-3.706482;-9.88475;1.718047;mistake
441;1970-01-01 21:18:05.738811392;-1.210768;-2.4406790000000003;8.75773;mistake
3;1970-01-01 01:08:57.068339200;0.031107;-0.39003000000000004;10.157532000000002;mistake
529;1970-01-02 00:59:41.464387584;-1.85683;3.926622;8.762516999999999;mistake
329;1970-01-02 01:02:04.951527424;-2.378466;-2.45025;-1.61037;mistake
132;1970-01-01 01:08:58.367655936;-0.9954139999999999;5.254639;9.190832;mistake
815;1970-01-01 11:40:07.745044480;5.020142;-2.184647;8.992227999999999;mistake
289;1970-01-01 01:08:59.990687744;-0.835095;1.6821540000000001;11.018949000000001;mistake
720;1970-01-02 01:00:48.019603456;-5.233103;-0.727418;9.590433;mistake
374;1970-01-02 01:02:05.823942656;-5.355137;1.189233;7.913064;mistake
744;1970-01-02 01:01:31.027996672;-4.285545;-8.130811999999999;-7.563713000000001;mistake
437;1970-01-01 21:18:05.663313920;-0.9643079999999999;-1.428515;7.7168529999999995;mistake
657;1970-01-02 01:00:46.769700864;-3.974478;-2.6488549999999997;6.240481;mistake
881;1970-01-01 11:40:09.020112896;0.413958;3.3451660000000003;8.595019;mistake
408;1970-01-01 21:18:05.101277184;-1.823331;-22.767708;-8.678768;mistake
880;1970-01-01 11:40:08.999141376;0.138784;3.462414;8.896514999999999;mistake
517;1970-01-02 00:59:41.187563520;-1.409373;-1.718047;7.987242;mistake
444;1970-01-01 21:18:05.797531648;0.248854;-1.744368;10.214960000000001;mistake
454;1970-01-01 21:18:06.074355712;1.368695;5.510671;6.384051;mistake
61;1970-01-01 01:08:57.604063232;1.038485;2.770889;10.011569999999999;mistake
63;1970-01-01 01:08:57.618087936;-0.8159529999999999;1.8257240000000001;9.257831;mistake
54;1970-01-01 01:08:57.534267392;1.624727;1.787439;10.195817;mistake
762;1970-01-02 01:01:31.371929600;-5.8959150000000005;-4.165904;7.697711;mistake
175;1970-01-01 01:08:58.811400192;-0.9571290000000001;5.053641000000001;8.76491;mistake
69;1970-01-01 01:08:57.655050240;-0.8159529999999999;1.8257240000000001;9.257831;mistake
304;1970-01-01 01:09:00.167307264;-0.114855;1.086342;9.578469;mistake
229;1970-01-01 01:08:59.278737408;-0.48095699999999997;-1.923829;9.339186999999999;mistake
64;1970-01-01 01:08:57.625853952;-0.8159529999999999;1.8257240000000001;9.257831;mistake
751;1970-01-02 01:01:31.162214400;-4.347759;-11.940185000000001;-5.479564;mistake
510;1970-01-02 00:59:41.061734400;-3.0101709999999997;-3.007778;8.616553999999999;mistake
84;1970-01-01 01:08:57.851199488;-0.916451;2.277967;9.21476;mistake
543;1970-01-02 00:59:42.236139520;-1.095913;3.713661;9.45165;mistake
578;1970-01-02 00:59:43.184052224;-1.0241280000000001;3.864408;8.85823;mistake
