;x_mean;y_mean;z_mean;x_min;y_min;z_min;x_max;y_max;z_max;x_std;y_std;z_std;x_med;y_med;z_med;activity;sma;smv;tilt;x_psd;y_psd;z_psd
21;-6.864179884615385;-10.044425269230764;-4.989955538461539;-38.438301;-23.184059;-36.177085999999996;13.115060999999999;1.708475;3.1130619999999998;10.546502643869687;6.997216329606874;8.276771202806213;-5.0835515000000004;-9.031709;-1.902294;backward_180;25.23525976923077;875.5961136915715;2.0203703543945637;8122.746824269306;7743.317761965579;4788.5341450665055
5;-5.282892192307691;-7.704198730769232;-3.465083326923076;-47.011787;-45.379883;-32.271999;17.003397;0.892523;9.664611;14.246426594434109;8.371917322155785;8.236825194168048;-0.910469;-6.8805615;-1.9226329999999998;forward_180;23.531524173076914;826.4656307459588;1.7136864740512006;11802.259601848946;6660.982242425301;4084.463481294412
43;-7.616630499999999;-8.754877903846154;3.7143969807692305;-32.181072;-26.854649;-6.410372;5.1565330000000005;2.7014970000000003;25.667809;8.680319533583958;7.252220141239956;7.366517697991972;-5.6578295;-6.0011995;1.9477574999999998;forward_180;22.68451073076923;813.418799036117;2.174553295349919;6859.424436484655;6668.019675612517;3484.9754691351504
55;7.259870000000003;-8.207013519230768;-1.1628197500000004;-13.584054;-23.502304000000002;-26.160729999999997;35.066814;0.035892;12.251252000000001;13.532992782251643;5.525394942848114;8.14288995105554;1.6031909999999998;-8.26122;0.7022935;forward_180;23.40709730769231;845.7550842106231;1.1951123899382898;12080.933621547032;5059.493140048531;3451.951282596549
17;12.168791423076925;-3.9510563653846162;0.5916253846153847;-3.486343;-16.505692;-3.3068809999999997;39.316466999999996;3.055634;4.823930000000001;13.594953409061622;6.32659585926731;1.744032359262902;7.6031935;-2.0374885000000003;0.532403;forward_180;19.50444951923077;774.7553863270336;0.8869862899757336;17126.093872236594;2853.080586418619;173.32516335547
5;7.4292449803921565;-8.71128188235294;-3.293556196078432;-25.289742999999998;-45.26981;-38.780476;72.090958;8.41795;9.147761000000001;15.333413297032479;9.538930990194201;9.447178295289564;1.5625129999999998;-7.288538000000001;-1.347159;forward_180;25.33215631372548;885.4324879766282;1.341748020002797;14570.555896793408;8419.768255508705;5015.682020402569
11;-8.882157596153844;-8.796154153846153;-3.9403806538461543;-32.824740999999996;-32.422748999999996;-33.485161;10.509277;5.070391000000001;10.978271000000001;11.874170341672883;8.107994154445807;8.467005738457837;-5.0333025;-7.739585;-2.1068805;forward_180;26.611040673076914;902.9119938285327;2.0327069654720713;11293.213611727762;7376.079080342594;4463.582679183637
12;-7.059483666666669;-10.802092784313729;-4.078026588235295;-19.932213;-36.954754;-53.898331000000006;8.800801;2.59382;4.991428;7.844703262452666;7.648811887786603;10.588406220670535;-8.807981;-9.662218;-1.35673;backward_180;25.823201078431374;891.4206615979855;2.0691669566457938;5618.62025543338;8876.161799304336;6453.862658268777
7;12.96564755769231;-3.9231706153846155;1.6293281923076923;-0.6675979999999999;-15.125031;-9.274581;28.151558;1.842473;7.764709;8.673994274196946;4.197968155653189;3.4355966934940683;12.406785499999998;-3.3667015;1.879562;forward_180;20.426514596153844;763.7939553084691;0.4672914990858554;12578.763872804077;1699.11568765549;740.014495286646
48;-9.36877503846154;-6.042935596153849;-3.2394677115384614;-46.339405;-19.630716;-20.867805;1.8903299999999998;3.7184459999999997;17.151752;7.834104504517597;5.115001437284226;8.657206624166546;-9.9661065;-6.1794645;-2.3030920000000004;forward_180;23.022773269230772;799.4684073909623;2.271260705328859;7694.278040280448;3233.2128970760928;4368.004408022379
