time,ac-x,ac-y,ac-z,gyr-x,gyr-y,gyr-z
2020-02-12 13:31:08.065,-1.057373,0.415527,-0.327637,-98.388664,-18.737793,-59.082027
2020-02-12 13:31:08.067,-1.081543,0.386963,-0.337891,-99.975578,-17.364502,-50.628658
2020-02-12 13:31:08.069,-1.068604,0.346924,-0.349365,-102.661125,-20.080564,-48.828121
2020-02-12 13:31:08.072,-1.039795,0.295166,-0.367188,-105.529778,-23.132322,-46.569820
2020-02-12 13:31:08.074,-1.031006,0.258789,-0.384521,-106.140129,-20.751951,-37.719727
2020-02-12 13:31:08.077,-1.015625,0.234863,-0.407959,-106.567375,-17.944336,-29.266356
2020-02-12 13:31:08.079,-0.971680,0.195557,-0.435303,-107.788078,-18.554688,-22.827147
2020-02-12 13:31:08.082,-0.922607,0.160156,-0.460938,-108.886711,-18.005371,-20.507811
2020-02-12 13:31:08.085,-0.877930,0.141846,-0.487305,-107.543938,-15.777587,-14.648437
2020-02-12 13:31:08.087,-0.809082,0.085205,-0.516846,-110.046379,-15.045165,-9.796143
2020-02-12 13:31:08.090,-0.760010,0.052979,-0.534180,-110.748283,-13.458251,-3.845215
2020-02-12 13:31:08.092,-0.731689,0.053467,-0.543213,-108.154289,-10.711669,4.791260
2020-02-12 13:31:08.095,-0.652100,0.012207,-0.540527,-111.419670,-10.131835,4.089355
2020-02-12 13:31:08.097,-0.549805,-0.033936,-0.550781,-115.539543,-14.160155,1.342773
2020-02-12 13:31:08.100,-0.449463,-0.077393,-0.569824,-117.767326,-19.348145,-1.861572
2020-02-12 13:31:08.102,-0.355469,-0.114258,-0.572998,-119.628899,-19.927979,-0.427246
2020-02-12 13:31:08.104,-0.255371,-0.160889,-0.574463,-121.002190,-19.805908,3.570556
2020-02-12 13:31:08.107,-0.157227,-0.192627,-0.579346,-122.344963,-21.057127,5.035400
2020-02-12 13:31:08.109,-0.065674,-0.224121,-0.588379,-122.222893,-24.505613,5.126953
2020-02-12 13:31:08.112,0.038086,-0.281250,-0.606934,-125.732414,-27.587889,1.556396
2020-02-12 13:31:08.114,0.157959,-0.331543,-0.622559,-127.136223,-32.348633,-1.739502
2020-02-12 13:31:08.117,0.278564,-0.389160,-0.634766,-127.960197,-35.461426,-2.227783
2020-02-12 13:31:08.119,0.373535,-0.474854,-0.644287,-130.615234,-37.506104,-1.464844
2020-02-12 13:31:08.122,0.441406,-0.570313,-0.647461,-134.338379,-38.787842,4.730225
2020-02-12 13:31:08.125,0.537842,-0.594238,-0.655029,-134.490967,-41.320797,0.091553
2020-02-12 13:31:08.127,0.615723,-0.604004,-0.666504,-134.338379,-44.891354,-2.075195
2020-02-12 13:31:08.130,0.661377,-0.641846,-0.662354,-139.221191,-48.278805,-1.892090
2020-02-12 13:31:08.132,0.701904,-0.692871,-0.653320,-141.204834,-50.659176,-3.479004
2020-02-12 13:31:08.135,0.707764,-0.731201,-0.643555,-140.014648,-49.346920,-1.068115
2020-02-12 13:31:08.137,0.682373,-0.753906,-0.637695,-141.754150,-47.027584,0.030518
2020-02-12 13:31:08.139,0.594238,-0.786865,-0.635742,-142.944336,-47.943111,6.286621
2020-02-12 13:31:08.142,0.431396,-0.824219,-0.654053,-145.843506,-47.088619,11.962890
2020-02-12 13:31:08.145,0.187744,-0.840332,-0.708740,-146.118164,-46.844479,15.686034
2020-02-12 13:31:08.147,-0.120117,-0.844238,-0.787354,-148.254395,-46.630856,20.141600
2020-02-12 13:31:08.149,-0.438232,-0.803467,-0.875732,-147.247314,-50.415035,23.620604
2020-02-12 13:31:08.152,-0.765625,-0.742188,-0.955078,-145.019531,-55.419918,25.177000
2020-02-12 13:31:08.154,-1.100830,-0.709229,-1.021973,-145.812988,-58.929440,23.925779
2020-02-12 13:31:08.157,-1.408447,-0.708008,-1.074707,-148.498535,-63.812252,21.636961
2020-02-12 13:31:08.159,-1.655518,-0.712646,-1.095459,-146.697998,-70.861816,10.437011
2020-02-12 13:31:08.162,-1.823730,-0.726074,-1.092041,-143.157959,-74.676514,-1.159668
2020-02-12 13:31:08.164,-1.915527,-0.745361,-1.069580,-140.472412,-78.796387,-16.387939
2020-02-12 13:31:08.167,-1.965088,-0.795898,-1.040039,-139.404297,-80.261230,-25.695799
2020-02-12 13:31:08.170,-1.992676,-0.836182,-1.009277,-137.207031,-80.352776,-31.860350
2020-02-12 13:31:08.172,-2.045898,-0.895020,-0.980469,-136.535645,-79.681396,-29.785154
2020-02-12 13:31:08.175,-2.119141,-0.952881,-0.966309,-137.359619,-78.979492,-25.939939
2020-02-12 13:31:08.177,-2.189697,-0.973145,-0.954346,-135.162354,-77.880859,-29.449461
2020-02-12 13:31:08.180,-2.290527,-0.994629,-0.947754,-133.270264,-75.134277,-31.799314
2020-02-12 13:31:08.182,-2.476807,-1.061523,-0.955078,-135.070801,-70.922852,-21.667479
2020-02-12 13:31:08.184,-2.735352,-1.100098,-0.960693,-131.134033,-64.941406,-8.026123
2020-02-12 13:31:08.187,-3.045410,-1.105225,-0.977051,-126.342766,-59.448238,-7.080078
2020-02-12 13:31:08.189,-3.437500,-1.147949,-1.019531,-129.577637,-56.243893,-1.647949
2020-02-12 13:31:08.192,-3.927002,-1.204590,-1.083984,-129.760742,-55.694576,3.845215
2020-02-12 13:31:08.194,-4.604248,-1.395508,-1.211426,-137.817383,-54.779049,16.296387
2020-02-12 13:31:08.197,-5.655029,-1.778564,-1.463623,-172.424301,-51.300045,68.145752
2020-02-12 13:31:08.199,-7.042725,-1.936279,-1.671387,-170.501694,-37.780762,121.246330
2020-02-12 13:31:08.202,-7.999756,-1.953857,-1.832520,-143.402100,-26.123045,163.360580
2020-02-12 13:31:08.204,-7.999756,-2.242920,-2.353516,-166.168198,49.407955,281.829834
2020-02-12 13:31:08.207,-7.980225,-2.618408,-2.816162,-67.047119,147.399902,413.299530
2020-02-12 13:31:08.210,-7.999756,-2.170898,-3.126709,-54.351803,177.917465,532.226563
2020-02-12 13:31:08.212,-7.999756,-0.117188,-2.379639,-26.031492,312.530518,746.826111
2020-02-12 13:31:08.215,-7.999512,4.600098,0.311035,325.927704,368.530243,-63.018795
2020-02-12 13:31:08.217,-7.999756,7.999756,3.439697,599.334717,561.614990,-999.969421
2020-02-12 13:31:08.219,-7.362549,7.478516,5.445801,403.625458,745.941101,-914.520203
2020-02-12 13:31:08.222,0.026855,1.789063,3.116943,-930.358826,-153.991699,-949.981628
2020-02-12 13:31:08.225,2.470459,-2.014404,-0.850830,-909.271179,-369.232147,-63.385006
2020-02-12 13:31:08.227,0.574463,-1.390137,-1.570557,23.986814,-325.408905,328.216522
2020-02-12 13:31:08.229,0.829834,-0.062012,-1.024414,47.027584,-130.462646,-158.020020
2020-02-12 13:31:08.232,1.323486,-0.122070,-0.785645,-149.475098,15.045165,-189.056381
2020-02-12 13:31:08.234,1.290039,-0.564941,-0.889160,-142.578125,13.793944,-92.742912
2020-02-12 13:31:08.237,0.994385,-0.456055,-1.087402,-117.370598,-0.122070,-34.851074
2020-02-12 13:31:08.239,0.574219,-0.009277,-1.007080,-63.720699,11.230468,3.204345
2020-02-12 13:31:08.242,0.159424,0.363281,-0.770996,-39.367676,24.841307,16.571045
2020-02-12 13:31:08.244,-0.177734,0.600830,-0.610596,-58.776852,25.848387,6.195068
2020-02-12 13:31:08.247,-0.407471,0.763428,-0.538086,-79.650879,3.540039,-15.502929
2020-02-12 13:31:08.250,-0.550293,0.834473,-0.495605,-90.972893,-22.369383,-31.219481
2020-02-12 13:31:08.252,-0.635498,0.832031,-0.452637,-98.297112,-36.224365,-40.710445
2020-02-12 13:31:08.255,-0.677246,0.804932,-0.391113,-94.116203,-44.403072,-40.161129
2020-02-12 13:31:08.257,-0.681152,0.780518,-0.331299,-89.721672,-42.938229,-39.733887
2020-02-12 13:31:08.260,-0.705322,0.788086,-0.301025,-86.883537,-31.799314,-36.071777
2020-02-12 13:31:08.262,-0.767822,0.829102,-0.291992,-81.573479,-20.202635,-32.012939
2020-02-12 13:31:08.264,-0.851074,0.881592,-0.302979,-79.864502,-9.704590,-31.036375
2020-02-12 13:31:08.267,-0.923584,0.930176,-0.330566,-79.803467,-2.899170,-32.379150
2020-02-12 13:31:08.270,-0.978760,0.967529,-0.370361,-81.481926,3.326416,-35.644531
2020-02-12 13:31:08.272,-1.042236,1.005859,-0.407959,-81.695549,4.730225,-38.360596
2020-02-12 13:31:08.274,-1.110840,1.043945,-0.448730,-82.061760,6.530761,-38.116455
2020-02-12 13:31:08.277,-1.174561,1.071289,-0.489502,-84.381096,6.958007,-41.656490
2020-02-12 13:31:08.279,-1.239746,1.094971,-0.520996,-81.848137,9.216309,-42.694088
2020-02-12 13:31:08.282,-1.308105,1.116699,-0.551270,-81.848137,13.580321,-43.579098
2020-02-12 13:31:08.284,-1.382080,1.137939,-0.576660,-79.986572,14.160155,-44.097897
2020-02-12 13:31:08.287,-1.461914,1.164063,-0.594238,-76.599121,17.639160,-44.219967
2020-02-12 13:31:08.289,-1.532715,1.188477,-0.594727,-73.211670,19.531250,-45.532223
2020-02-12 13:31:08.292,-1.612793,1.219971,-0.589355,-70.678711,21.697996,-46.539303
2020-02-12 13:31:08.295,-1.697266,1.260010,-0.595703,-71.166992,24.719236,-47.393795
2020-02-12 13:31:08.297,-1.777100,1.292236,-0.603027,-71.502686,21.514891,-50.384518
2020-02-12 13:31:08.300,-1.883301,1.328613,-0.608643,-70.587158,16.540527,-50.689693
2020-02-12 13:31:08.302,-1.994873,1.380371,-0.611816,-67.932129,10.253905,-50.140377
2020-02-12 13:31:08.305,-2.117676,1.448486,-0.618164,-70.190430,2.777099,-53.985592
2020-02-12 13:31:08.307,-2.280029,1.530518,-0.618896,-68.572998,-1.098633,-50.079342
2020-02-12 13:31:08.309,-2.437256,1.610107,-0.608154,-65.948486,-5.218505,-54.138180
2020-02-12 13:31:08.312,-2.573730,1.695068,-0.599365,-65.551758,-7.476806,-58.166500
2020-02-12 13:31:08.314,-2.686768,1.764893,-0.593506,-64.941406,-9.185791,-63.812252
2020-02-12 13:31:08.317,-2.779297,1.813965,-0.584229,-63.323971,-14.160155,-67.382813
2020-02-12 13:31:08.319,-2.853271,1.839844,-0.587402,-62.072750,-18.737793,-69.366455
2020-02-12 13:31:08.322,-2.917969,1.847168,-0.634277,-63.415524,-18.035889,-76.141357
2020-02-12 13:31:08.324,-2.972656,1.851807,-0.732666,-71.655273,-14.587401,-81.756584
2020-02-12 13:31:08.327,-3.027588,1.869385,-0.837158,-75.988770,-18.920898,-86.730949
2020-02-12 13:31:08.329,-3.093994,1.851563,-0.924072,-72.998047,-19.012451,-93.627922
2020-02-12 13:31:08.332,-3.183594,1.831787,-1.000488,-73.059082,-19.226074,-102.325432
2020-02-12 13:31:08.335,-3.306641,1.836914,-1.066406,-59.204098,-14.587401,-97.290031
2020-02-12 13:31:08.337,-3.364502,1.782227,-1.165771,-77.545166,-16.326904,-117.370598
2020-02-12 13:31:08.340,-3.420898,1.702393,-1.289551,-98.144524,-15.930175,-133.056641
2020-02-12 13:31:08.342,-3.494141,1.617920,-1.409424,-101.470940,-21.240232,-139.465332
2020-02-12 13:31:08.345,-3.573975,1.516357,-1.519043,-104.583733,-23.315428,-149.810791
2020-02-12 13:31:08.347,-3.643555,1.434082,-1.599854,-104.339592,-23.559568,-153.228760
2020-02-12 13:31:08.350,-3.721680,1.331787,-1.721680,-106.048576,-19.744873,-155.120850
2020-02-12 13:31:08.352,-3.801758,1.196533,-1.925049,-116.729729,-3.479004,-151.885986
2020-02-12 13:31:08.354,-3.800781,1.087646,-2.069092,-105.529778,-8.270264,-153.533936
2020-02-12 13:31:08.357,-3.778809,0.987305,-2.192383,-97.473137,-19.409180,-154.876709
2020-02-12 13:31:08.359,-3.801025,0.887451,-2.373535,-95.428459,-10.437011,-147.430420
2020-02-12 13:31:08.362,-3.866455,0.838135,-2.626465,-97.930901,-1.007080,-137.145996
2020-02-12 13:31:08.364,-3.906982,0.820068,-2.911621,-99.426262,5.584716,-133.789063
2020-02-12 13:31:08.367,-3.929932,0.786865,-3.114258,-86.303703,2.593994,-133.270264
2020-02-12 13:31:08.369,-3.881348,0.740479,-3.236084,-75.256348,-4.119873,-135.345459
2020-02-12 13:31:08.372,-3.747559,0.684814,-3.295898,-64.331055,-3.997802,-137.603760
2020-02-12 13:31:08.375,-3.570557,0.601807,-3.146973,-40.435787,-25.146482,-141.265869
2020-02-12 13:31:08.377,-3.385498,0.547119,-2.942871,-19.226074,-40.008545,-142.364502
2020-02-12 13:31:08.380,-3.241455,0.510986,-2.792725,-27.099607,-25.695799,-127.136223
2020-02-12 13:31:08.382,-3.156738,0.489258,-2.685303,-31.494139,-13.916015,-118.103020
2020-02-12 13:31:08.385,-3.111572,0.508545,-2.730469,-41.015621,6.530761,-106.506340
2020-02-12 13:31:08.387,-3.106689,0.535645,-2.934326,-55.206295,36.865234,-95.855705
2020-02-12 13:31:08.389,-3.096191,0.605713,-3.151123,-55.145260,46.478268,-91.400139
2020-02-12 13:31:08.392,-3.080566,0.688232,-3.369385,-52.032467,55.999752,-88.409416
2020-02-12 13:31:08.395,-3.045410,0.742432,-3.546143,-46.234127,63.537594,-89.233391
2020-02-12 13:31:08.397,-2.986328,0.769775,-3.681396,-40.649410,61.584469,-93.597404
2020-02-12 13:31:08.399,-2.937012,0.770264,-3.729248,-33.599854,54.962154,-92.987053
2020-02-12 13:31:08.402,-2.865234,0.710693,-3.691650,-29.144285,40.100098,-101.928703
2020-02-12 13:31:08.404,-2.809814,0.676025,-3.608398,-29.571531,28.594969,-108.459465
2020-02-12 13:31:08.407,-2.774414,0.711182,-3.478271,-13.183593,33.508301,-93.261711
2020-02-12 13:31:08.409,-2.686279,0.782715,-3.358398,-9.979248,23.925779,-90.301506
2020-02-12 13:31:08.412,-2.579346,0.855225,-3.259277,-6.408691,21.850584,-92.346184
2020-02-12 13:31:08.414,-2.464844,0.880615,-3.224609,-13.641356,20.904539,-98.785393
2020-02-12 13:31:08.417,-2.390869,0.882568,-3.244629,-27.557371,26.458738,-100.952141
2020-02-12 13:31:08.420,-2.403809,0.935059,-3.221191,-23.712156,40.527340,-89.569084
2020-02-12 13:31:08.422,-2.451660,1.020508,-3.172363,-20.843504,43.823238,-75.714111
2020-02-12 13:31:08.425,-2.391357,1.114014,-3.144043,-21.423338,30.792234,-84.442131
2020-02-12 13:31:08.427,-2.297607,1.147461,-3.157227,-26.794432,22.308348,-97.991936
2020-02-12 13:31:08.430,-2.302979,1.112305,-3.100342,-23.132322,26.977537,-95.794670
2020-02-12 13:31:08.432,-2.268066,1.069824,-2.923340,-6.469726,26.947020,-111.389153
2020-02-12 13:31:08.434,-2.305420,1.004395,-2.709473,-10.467528,13.122558,-108.947746
2020-02-12 13:31:08.437,-2.391357,0.953369,-2.423096,-1.586914,4.791260,-100.280754
2020-02-12 13:31:08.439,-2.694092,0.892822,-1.987793,20.233152,9.063721,-68.450928
2020-02-12 13:31:08.442,-3.297119,0.807373,-1.388428,41.564938,8.483887,-25.970457
2020-02-12 13:31:08.444,-4.441895,0.654541,-0.530518,87.646477,15.563964,49.896236
2020-02-12 13:31:08.447,-4.817627,0.867676,0.261475,127.258293,-10.620116,63.812252
2020-02-12 13:31:08.449,-2.918213,1.667236,0.184814,11.779784,-85.723869,-214.172348
2020-02-12 13:31:08.452,-1.433838,2.190430,-0.396240,-124.694817,-41.381832,-276.489258
2020-02-12 13:31:08.454,-1.348389,2.170410,-0.726807,-122.711174,56.823727,-107.940666
2020-02-12 13:31:08.457,-1.192139,2.042969,-0.793945,-64.727783,39.306641,-120.849602
2020-02-12 13:31:08.460,-1.002686,2.036133,-0.795654,-39.794922,7.110595,-124.511711
2020-02-12 13:31:08.462,-0.960693,2.173096,-0.784668,-24.841307,7.781982,-76.171875
2020-02-12 13:31:08.465,-0.917480,2.390137,-0.791260,-17.333984,12.145995,-56.579586
2020-02-12 13:31:08.467,-0.855469,2.605713,-0.798096,-6.958007,18.249512,-54.626461
2020-02-12 13:31:08.470,-0.782227,2.803467,-0.810059,-6.500244,18.432617,-58.197018
2020-02-12 13:31:08.472,-0.712402,2.957520,-0.789795,-9.643555,17.974854,-70.281982
2020-02-12 13:31:08.475,-0.633301,3.038818,-0.704590,-4.821777,13.031005,-86.883537
2020-02-12 13:31:08.477,-0.548096,3.062744,-0.593262,-3.875732,8.575439,-101.806633
2020-02-12 13:31:08.479,-0.488037,3.073242,-0.500244,-4.333496,15.441894,-105.194084
2020-02-12 13:31:08.482,-0.438232,3.105957,-0.488281,-14.984130,29.449461,-104.064934
2020-02-12 13:31:08.484,-0.405518,3.156250,-0.514160,-16.815186,43.457027,-99.639885
2020-02-12 13:31:08.487,-0.348389,3.117676,-0.532959,-14.190673,48.675533,-109.436028
2020-02-12 13:31:08.489,-0.347168,3.046631,-0.501221,-12.725829,42.907711,-132.537842
2020-02-12 13:31:08.492,-0.356201,3.119629,-0.453125,-5.310058,37.109375,-114.929192
2020-02-12 13:31:08.494,-0.318604,3.211914,-0.465088,-2.746582,45.166012,-116.790764
2020-02-12 13:31:08.497,-0.291504,3.261230,-0.479004,-2.075195,54.382320,-127.227776
2020-02-12 13:31:08.500,-0.259277,3.280762,-0.440430,10.131835,40.832516,-146.575928
2020-02-12 13:31:08.502,-0.238525,3.291748,-0.432129,1.831055,37.322998,-156.372070
2020-02-12 13:31:08.505,-0.192383,3.291016,-0.446289,-0.946045,42.083736,-167.449936
2020-02-12 13:31:08.507,-0.130371,3.285645,-0.414307,8.422852,39.367676,-178.344711
2020-02-12 13:31:08.510,-0.060303,3.285889,-0.388428,13.397216,24.719236,-183.441147
2020-02-12 13:31:08.512,0.040527,3.282715,-0.378174,7.415771,23.651121,-199.005112
2020-02-12 13:31:08.514,0.142578,3.322021,-0.354248,14.282226,14.587401,-201.934799
2020-02-12 13:31:08.517,0.282471,3.357910,-0.360596,10.345458,12.878417,-204.284653
2020-02-12 13:31:08.520,0.447021,3.362061,-0.351074,15.472411,7.781982,-219.879135
2020-02-12 13:31:08.522,0.605225,3.384766,-0.341797,16.845703,-0.762939,-223.236069
2020-02-12 13:31:08.524,0.780029,3.425537,-0.344971,13.916015,-0.610352,-223.571762
2020-02-12 13:31:08.527,0.972412,3.456787,-0.304688,26.794432,-10.955810,-231.964096
2020-02-12 13:31:08.529,1.122070,3.475342,-0.282959,34.515381,-19.714355,-227.264389
2020-02-12 13:31:08.532,1.270752,3.478271,-0.296143,25.390623,-13.397216,-233.306870
2020-02-12 13:31:08.534,1.405273,3.492188,-0.301758,33.294678,-18.798828,-229.919418
2020-02-12 13:31:08.537,1.516602,3.492188,-0.340820,28.259275,-17.395020,-225.463852
2020-02-12 13:31:08.539,1.618164,3.492676,-0.341553,37.841797,-20.812986,-221.618637
2020-02-12 13:31:08.542,1.724121,3.530029,-0.249268,65.521240,-37.841797,-214.721664
2020-02-12 13:31:08.545,1.795654,3.581787,-0.191162,76.660156,-48.767086,-200.317368
2020-02-12 13:31:08.547,1.858398,3.625000,-0.201172,67.108154,-37.109375,-194.091782
2020-02-12 13:31:08.550,1.935303,3.670410,-0.223389,59.844967,-32.806396,-189.605698
2020-02-12 13:31:08.552,2.020264,3.701660,-0.242920,60.913082,-35.827637,-185.302719
2020-02-12 13:31:08.555,2.119385,3.722168,-0.264893,59.387203,-37.963867,-184.905991
2020-02-12 13:31:08.557,2.234619,3.747070,-0.285889,69.244385,-42.236324,-181.823715
2020-02-12 13:31:08.559,2.368164,3.698486,-0.419189,47.851559,-42.114254,-182.525620
2020-02-12 13:31:08.562,2.509033,3.667236,-0.555420,34.423828,-41.564938,-191.497787
2020-02-12 13:31:08.565,2.573730,3.570801,-0.788330,56.915279,-62.713619,-179.168686
2020-02-12 13:31:08.567,2.541504,3.312988,-1.212646,11.291503,-58.471676,-173.583969
2020-02-12 13:31:08.569,2.704102,3.152832,-1.681885,14.556884,-26.062010,-210.021957
2020-02-12 13:31:08.572,2.812500,3.114990,-2.185303,-20.263670,-20.141600,-205.657944
2020-02-12 13:31:08.574,2.849854,3.104492,-2.700195,-12.756347,-38.269043,-178.436264
2020-02-12 13:31:08.577,2.869629,3.121826,-3.208252,2.685547,-40.161129,-173.248276
2020-02-12 13:31:08.579,2.919922,3.162109,-3.753174,-19.256592,-37.078857,-167.968735
2020-02-12 13:31:08.582,2.972656,3.289063,-4.082031,28.564451,-41.137691,-151.855469
2020-02-12 13:31:08.585,2.987793,3.461914,-4.193115,88.989250,-61.798092,-137.603760
2020-02-12 13:31:08.587,2.971680,3.654541,-4.169189,127.746574,-75.347900,-123.077385
2020-02-12 13:31:08.590,2.948730,3.845947,-4.102783,143.524170,-77.758789,-121.582024
2020-02-12 13:31:08.592,2.924072,4.019775,-4.014648,146.331787,-67.932129,-120.178215
2020-02-12 13:31:08.595,2.893555,4.206299,-3.903076,151.428223,-54.992672,-117.736809
2020-02-12 13:31:08.597,2.875732,4.400391,-3.772217,152.069092,-48.553463,-113.037102
2020-02-12 13:31:08.600,2.885986,4.599609,-3.630371,150.054932,-43.518063,-112.487785
2020-02-12 13:31:08.602,2.898438,4.825684,-3.461914,154.266357,-41.503902,-107.879631
2020-02-12 13:31:08.604,2.928223,5.070068,-3.261475,161.926254,-37.902832,-106.231682
2020-02-12 13:31:08.607,2.979492,5.393799,-2.859863,189.605698,-28.930662,-103.912346
2020-02-12 13:31:08.609,2.972168,5.783691,-2.269287,235.870346,-36.407471,-95.428459
2020-02-12 13:31:08.612,2.882813,6.135986,-1.670410,244.995102,-51.025387,-74.981689
2020-02-12 13:31:08.614,2.823730,6.445801,-1.091553,251.037582,-45.715328,-79.528809
2020-02-12 13:31:08.617,2.772705,6.722412,-0.538574,245.819077,-44.494625,-90.576164
2020-02-12 13:31:08.619,2.683350,6.923584,-0.015869,236.755356,-40.130615,-93.170158
2020-02-12 13:31:08.622,2.635986,7.055420,0.410889,219.879135,-41.564938,-104.400627
2020-02-12 13:31:08.625,2.686523,7.145020,0.667969,192.840561,-37.719727,-129.699707
2020-02-12 13:31:08.627,2.796387,7.205078,0.704590,167.236313,-27.069090,-150.878906
2020-02-12 13:31:08.630,2.838135,7.170898,0.655762,153.656006,-11.566161,-153.259277
2020-02-12 13:31:08.632,2.799805,7.067871,0.588135,136.688232,-3.967285,-150.512695
2020-02-12 13:31:08.635,2.778320,7.037354,0.511475,138.000488,-4.119873,-151.641846
2020-02-12 13:31:08.637,2.729980,7.010010,0.429443,135.955811,-4.241943,-150.421143
2020-02-12 13:31:08.639,2.627197,6.921631,0.378418,127.136223,-3.448486,-146.423340
2020-02-12 13:31:08.642,2.640869,6.917969,0.331299,137.084961,-18.066406,-152.526855
2020-02-12 13:31:08.645,2.718018,6.960205,0.262451,137.390137,-29.296873,-157.897949
2020-02-12 13:31:08.647,2.774414,6.914063,0.207275,119.537346,-29.266356,-163.513168
2020-02-12 13:31:08.649,2.833252,6.838867,0.144531,106.872551,-32.073975,-167.114243
2020-02-12 13:31:08.652,2.954590,6.816895,0.073975,106.658928,-45.440670,-175.537094
2020-02-12 13:31:08.654,3.069092,6.763916,0.000000,96.221916,-48.278805,-177.154526
2020-02-12 13:31:08.657,3.134766,6.636719,-0.069092,87.219231,-45.379635,-174.560532
2020-02-12 13:31:08.659,3.205078,6.488281,-0.159668,75.958252,-45.288082,-173.309311
2020-02-12 13:31:08.662,3.309326,6.390625,-0.258057,72.418213,-57.067867,-174.163803
2020-02-12 13:31:08.664,3.427734,6.330322,-0.341309,72.998047,-64.666748,-172.485336
2020-02-12 13:31:08.667,3.512939,6.221436,-0.414307,67.535400,-65.246582,-172.363266
2020-02-12 13:31:08.670,3.542236,6.051270,-0.474365,61.187740,-64.331055,-170.166000
2020-02-12 13:31:08.672,3.579346,5.875244,-0.527100,62.866207,-67.565918,-170.715317
2020-02-12 13:31:08.675,3.612549,5.695068,-0.583984,62.164303,-68.511963,-172.363266
2020-02-12 13:31:08.677,3.619873,5.502197,-0.634766,59.417721,-73.455811,-175.323471
2020-02-12 13:31:08.680,3.565430,5.282715,-0.651611,63.629147,-71.899414,-176.849350
2020-02-12 13:31:08.682,3.458740,5.052246,-0.653076,68.084717,-71.960449,-173.706039
2020-02-12 13:31:08.684,3.307373,4.809326,-0.611328,70.007324,-67.077637,-168.640121
2020-02-12 13:31:08.687,3.155273,4.588379,-0.543701,71.380615,-67.199707,-163.940414
2020-02-12 13:31:08.689,2.981445,4.369141,-0.411377,64.361572,-62.683102,-160.949692
2020-02-12 13:31:08.692,2.841553,4.170410,-0.278320,59.967037,-60.424801,-157.226563
2020-02-12 13:31:08.694,2.755127,3.996582,-0.208008,48.645016,-58.135983,-153.991699
2020-02-12 13:31:08.697,2.714600,3.817383,-0.183350,39.978027,-55.145260,-147.277832
2020-02-12 13:31:08.699,2.665283,3.635986,-0.149902,38.879395,-44.952389,-132.781982
2020-02-12 13:31:08.702,2.595947,3.460693,-0.056641,35.125732,-31.616209,-110.321037
2020-02-12 13:31:08.704,2.525146,3.339111,0.095703,34.179688,-21.179197,-83.953850
2020-02-12 13:31:08.707,2.469971,3.280273,0.214111,30.426023,-13.885497,-56.152340
2020-02-12 13:31:08.710,2.442383,3.228027,0.191650,21.209715,1.037598,-31.707762
2020-02-12 13:31:08.712,2.446045,3.206543,0.083252,15.624999,17.944336,-9.002686
2020-02-12 13:31:08.715,2.436768,3.280518,-0.020508,19.317627,34.454346,21.636961
2020-02-12 13:31:08.717,2.442139,3.434570,-0.101563,23.712156,44.403072,49.133297
2020-02-12 13:31:08.719,2.466797,3.629150,-0.199463,25.909422,48.736568,67.901611
2020-02-12 13:31:08.722,2.497559,3.800781,-0.292480,31.433104,50.537106,75.317383
2020-02-12 13:31:08.725,2.513184,3.954346,-0.352783,45.379635,47.210690,80.291748
2020-02-12 13:31:08.727,2.538330,4.108887,-0.395264,58.074947,42.816158,83.312981
2020-02-12 13:31:08.729,2.557129,4.271240,-0.436279,64.178467,42.816158,84.930412
2020-02-12 13:31:08.732,2.587891,4.427002,-0.479004,65.582275,41.503902,82.519524
2020-02-12 13:31:08.734,2.647705,4.574463,-0.521484,68.939209,30.975340,75.012207
2020-02-12 13:31:08.737,2.734375,4.702881,-0.545898,73.608398,19.348145,63.629147
2020-02-12 13:31:08.739,2.829102,4.778320,-0.562256,68.237305,12.390136,52.032467
2020-02-12 13:31:08.742,2.912842,4.813477,-0.572266,67.687988,5.889892,41.778561
2020-02-12 13:31:08.744,2.987549,4.805420,-0.574951,68.756104,1.617432,30.487059
2020-02-12 13:31:08.747,3.011475,4.756592,-0.572266,73.028564,-1.800537,26.794432
2020-02-12 13:31:08.750,2.927734,4.538818,-0.905518,65.185547,-1.861572,29.541014
2020-02-12 13:31:08.752,2.833984,4.092041,-1.990967,8.026123,37.597656,23.376463
2020-02-12 13:31:08.755,2.658203,3.721680,-3.105957,-0.488281,87.951653,34.027100
2020-02-12 13:31:08.757,2.543457,3.653320,-3.634521,57.037350,99.121086,57.983395
2020-02-12 13:31:08.760,2.498779,3.820313,-3.714111,95.642082,80.566399,73.760986
2020-02-12 13:31:08.762,2.379150,4.041992,-3.533203,106.750481,57.128902,102.508537
2020-02-12 13:31:08.764,2.241455,4.189209,-3.145020,123.199455,33.813477,110.015862
2020-02-12 13:31:08.767,2.100586,4.244629,-2.605225,142.089844,12.847899,107.543938
2020-02-12 13:31:08.770,1.950684,4.254883,-1.933350,161.315903,-4.089355,107.666008
2020-02-12 13:31:08.772,1.809814,4.268066,-1.095703,180.755600,-16.418457,107.055656
2020-02-12 13:31:08.774,1.697510,4.309326,-0.093750,197.692856,-35.217285,104.553215
2020-02-12 13:31:08.777,1.597168,4.274658,0.786377,199.981674,-59.143063,103.729240
2020-02-12 13:31:08.779,1.621826,4.023682,1.146973,134.796143,-33.081055,73.455811
