;x_mean;y_mean;z_mean;x_min;y_min;z_min;x_max;y_max;z_max;x_std;y_std;z_std;x_med;y_med;z_med;activity;sma;smv;tilt;x_psd;y_psd;z_psd
0;-11.949802173076922;-8.49281780769231;-1.034481596153846;-42.025143;-41.587257;-32.015968;9.554541;17.362322;21.109482;10.588703252006717;13.923747215293739;11.270391541776704;-11.1457675;-10.853844;-3.215954;jump_fast;35.62696642307693;1160.411225421744;2.1120036924184147;13143.636607246981;13638.061186647494;6533.75591373716
1;-9.137637384615385;-9.142561115384618;-0.8303554615384618;-42.025143;-37.186855;-32.015968;9.554541;13.966906;21.109482;9.728837003641853;13.273202956261727;10.879006844625192;-8.7828555;-10.254442000000001;-2.062613;jump_fast;32.23445003846154;1043.159841286452;2.016765514487759;9168.977424196457;13331.567787548089;6071.845776205842
2;-6.585968134615381;-9.564296211538464;-0.5993100384615386;-26.854649;-35.875591;-21.030518;11.538191000000001;12.949956;11.822937;7.817584918967217;10.781554423223055;8.39705964338183;-6.826722999999999;-10.771291;-1.329213;jump_fast;26.840015423076913;888.5066498386511;1.9805521819834988;5372.345098277248;10685.077329973501;3614.718114534542
3;-5.977132769230772;-9.778914019230768;-1.2228243846153846;-30.520452000000002;-35.956947;-29.881569;11.538191000000001;8.796016;12.411572;7.482210498551433;9.926758459472076;8.747981849348106;-6.826722999999999;-11.1912315;-1.776671;jump_fast;25.830382288461543;862.4678176800016;1.9812133185211527;4712.915210508935;9998.17949771414;3980.6420809944375
4;-7.250068461538462;-10.494920134615382;-1.8739022115384623;-30.520452000000002;-35.956947;-29.881569;7.601997;10.078569;12.411572;7.335935756006959;10.710311807643667;9.891440449999765;-8.755338;-12.319447;-2.648855;jump_fast;28.750822346153857;953.0527174781201;1.9973048902627684;5477.915244473054;11577.703858726196;5172.4687968877215
5;-8.43166278846154;-10.793286711538466;-1.7844014423076926;-28.663621999999997;-49.033722;-25.426134;5.204389;10.923235;15.493526000000001;7.809024094560605;12.541913242608459;10.367119148762065;-8.8008015;-13.562519;-3.404987;jump_fast;31.60375721153846;1048.366528623761;2.031565376785799;6806.856466453834;14080.02095498957;5646.907734056188
6;-8.712635403846152;-10.669182;-0.886816846153846;-28.663621999999997;-49.033722;-20.137995;8.688339;14.476576999999999;15.493526000000001;8.711551974128925;13.683535332057827;10.264304607187663;-8.745766499999998;-12.5754795;-0.8626125;jump_fast;32.294316596153855;1077.6699023467695;2.028995103429381;7817.768843073809;15468.431214921866;5414.048496694187
7;-9.088860788461544;-10.07410534615385;-1.0399574615384615;-28.359734000000003;-39.955353;-22.686352;8.688339;14.806787;15.431314000000002;7.808135891555681;12.824163261707595;10.574654015869598;-9.200403;-12.7645125;-1.2382855;jump_fast;32.33048517307693;1064.383753689443;2.0482422830509988;7404.900593616754;13664.77245483056;5759.227284456791
8;-10.023258096153846;-10.646726230769229;-2.045265076923077;-35.86602;-32.513676000000004;-25.438097;2.938386;14.847465;15.431314000000002;8.680205954060632;13.063548267736136;10.472733177572813;-9.9960165;-12.5455695;-2.812763;jump_fast;33.54709763461538;1107.3584745757234;2.0791466146413877;9066.861294480299;14597.815491030442;5811.106830854171
9;-9.417827903846156;-11.118342326923075;-1.5821619423076925;-35.86602;-43.276588000000004;-25.438097;2.938386;14.847465;14.297115;8.741879269429514;13.746646887144037;9.738866305073216;-9.769895000000002;-11.99522;-2.0051855;jump_fast;32.50962478846153;1086.7439532482545;2.0689779554372816;8509.608197401443;16065.597209760926;4967.289655720328
10;-8.377041980769228;-10.44848998076923;-0.9003455000000002;-31.958540000000003;-43.276588000000004;-19.537397;2.1415759999999997;14.813965;14.297115;7.229492865120828;12.457423462967949;9.73308702855204;-8.0757765;-11.709278;-1.9585255000000001;jump_fast;30.093886;1000.3297493105915;2.0539694318423196;6314.635203502125;13591.446395789137;4873.534483381022
11;-7.982878549019605;-10.03582656862745;-0.2274588235294119;-31.958540000000003;-37.986061;-19.250257;3.522235;18.508484;14.900106;7.437462788241439;12.565174245339934;9.470844264146102;-8.204988;-12.165111;-1.158126;jump_fast;30.177059196078428;994.8409953788456;2.012162460820888;6015.836482672074;13030.788751481701;4487.4831671219235
12;-7.671154745098043;-9.848294960784315;0.9659966274509802;-26.500511;-37.986061;-17.424534;8.030313;18.508484;14.900106;8.251408635493396;12.983575826302216;8.412653821517742;-8.204988;-12.51207;1.131805;jump_fast;29.895644568627457;992.247371561159;1.9744688961013979;6405.464594779997;13375.096657232058;3586.2278397314326
13;-8.79141448076923;-11.14001584615385;0.2985046923076912;-26.500511;-36.988251;-16.161123;8.030313;15.414563000000001;16.934006;8.665682352597797;13.119520158336263;9.164810720952477;-11.009377;-14.171492;0.49292149999999996;jump_fast;32.51091309615385;1092.84393475649;1.9957524008625818;7848.822948221672;15231.409827167628;4288.314995764301
14;-9.759357326923078;-10.978224288461538;0.6976459038461537;-32.930027;-49.445285999999996;-16.161123;4.287938;17.855242;21.650259;8.921407778073219;15.24249353062121;10.186088531652658;-9.952946;-14.6069855;-1.5900305000000001;jump_fast;34.517248865384616;1189.6073935335107;1.9959748391893337;9011.910236473424;18116.12730402638;5316.885288279927
