;x_mean;y_mean;z_mean;x_min;y_min;z_min;x_max;y_max;z_max;x_std;y_std;z_std;x_med;y_med;z_med;activity;sma;smv;tilt;x_psd;y_psd;z_psd
1;8.015863788461541;-7.836079961538461;2.918599365384615;-2.928815;-28.618158;-8.116454;26.912077000000004;6.991828;12.8686;7.259583830010064;8.881663273575757;4.650235528590467;5.833702000000001;-7.0002025;2.991028;jump_run;22.597034692307695;787.1239697332985;0.9615882809501658;6028.991184940911;7216.096824272888;1545.806771332039
2;7.822090274509807;-6.038780627450982;1.368553725490196;-0.679562;-20.262423000000002;-13.328022;26.912077000000004;6.991828;12.8686;6.814401646468846;8.049472167178621;6.620485650335124;5.73081;-6.74776;2.790031;jump_run;21.65335580392156;732.8569853915028;0.9247661176604345;5442.2433993614895;5099.510553299506;2287.061416591872
3;7.494872673076922;-9.787150807692306;-0.2596673269230768;-0.679562;-22.794029000000002;-13.328022;25.249064999999998;4.898108000000001;9.812965;6.836121323235809;7.252498283272519;6.253260014570034;5.520241499999999;-9.884750499999999;0.660419;jump_run;23.049692307692304;816.1179505445762;1.001810688919075;5304.362344098999;7663.527987283047;1997.7725115757532
4;10.227706250000002;-7.920795076923079;2.7176483076923073;0.124427;-22.794029000000002;-10.755738000000001;25.249064999999998;8.068598;15.940985000000001;7.864066406687262;7.760311828782027;5.916381414496658;6.007181;-8.0518485;2.7278174999999996;jump_run;25.02588771153846;870.0960938176862;0.8909305564567558;8593.531269975174;6333.772145508307;2169.233861995624
5;9.265193403846157;-7.091544076923077;2.8674758653846144;2.529213;-29.635109000000003;-10.755738000000001;24.756144;8.068598;15.940985000000001;6.1388002430066715;9.394912662557253;6.628794360306994;6.6592255;-7.5589265;3.862016;jump_run;24.63797453846155;837.9207726418229;0.8922759518550413;6385.806347755538;7116.563445328035;2668.552375838416
6;10.309890596153842;-4.884579307692307;4.252598076923077;2.529213;-29.635109000000003;-10.571489999999999;23.272593;8.889337;21.544975;5.826656287784247;9.636311873072259;7.431489005433719;8.266006;-5.2223355;4.658826;jump_run;25.51646259615384;865.5012517268048;0.8437184160643898;7258.725991737161;5976.457812953851;3756.9771717321855
7;9.46895148076923;-3.4309395000000005;4.36864998076923;3.105884;-29.697321000000002;-6.991828;23.272593;8.889337;21.544975;5.551107495540111;9.570480242792836;6.606767799098949;7.768299;0.276371;3.355934;jump_run;22.875660692307683;776.2221541818903;0.7967326846279085;6233.928707327537;5283.408680300425;3218.5437563444475
8;9.139524192307693;-4.905286403846156;5.10964275;1.29691;-29.697321000000002;-6.991828;21.82015;7.544569999999999;14.811572;5.2897543466709305;9.390484360613076;4.919165883652925;7.228717;-0.5192425;5.889932999999999;jump_run;22.544438807692305;784.6097882829907;0.8200518365025761;5770.663481466759;5748.456427468269;2591.7471922322707
9;10.301699730769231;-3.2407101538461536;4.990093615384617;1.29691;-24.253651;-9.078369;22.449463;7.544569999999999;15.266209;6.24590541470138;8.357576262763944;6.573566055407901;8.8570335;0.2632105;6.5264235;jump_run;23.563873230769225;818.0873190665142;0.7909705105879321;7508.078958751599;4108.417650048242;3498.654088021079
10;9.062585673076923;-7.337912807692309;3.9847859038461544;1.105484;-28.644479999999998;-9.078369;22.449463;5.1732830000000005;15.266209;5.513533285294645;10.606058965834618;6.1568829185130225;8.656036;-2.368894;4.60738;jump_run;24.27187253846154;848.3662695552932;0.8563008687004643;5821.135385947322;8536.850973536137;2758.950543259681
11;10.89921333333333;-5.163805098039216;5.439308019607843;1.105484;-28.644479999999998;-1.744368;25.531418;6.95115;17.142181;6.5968153862962815;10.205104472029062;4.683856202223226;8.855837;-2.742175;4.87418;jump_run;24.594416372549023;856.393815550151;0.7556858621560669;8234.334077604834;6567.116901868701;2605.815104495929
12;8.703892461538466;-5.139598961538462;1.2900074999999995;-1.730011;-20.925234;-12.014362;25.531418;6.95115;17.142181;6.974640730629683;8.485262235707571;6.9425884343449775;7.280163;-4.1898325;1.5385849999999999;jump_run;21.826776038461542;779.423481731137;0.838790477492516;6420.328966454641;5045.588264888234;2544.710448806658
13;7.908143433962265;-8.993852886792451;0.04352230188679204;-1.730011;-20.925234;-12.014362;24.323042;7.228717;8.681161;7.007465220908199;8.076150414727913;5.680896390843232;6.884150999999999;-10.655239;1.229911;jump_run;22.87782250943396;827.3384458441022;0.9773204550277494;5867.990405078758;7678.796343819153;1678.274749892136
14;6.828224372549023;-6.940311803921563;0.14183335294117597;-3.220739;-19.252651;-10.748559;24.323042;7.228717;8.681161;7.6842842092204044;8.097045325319005;5.437105762721281;4.548756;-8.709874000000001;1.229911;jump_run;21.200690196078433;715.9871529822343;1.0646628444222819;5330.268242579196;5734.671474731824;1479.1319054511807
15;6.8034984901960796;-7.570468647058826;-0.5741836078431373;-3.220739;-18.664017;-10.748559;30.09453;4.649254;7.06122;9.037681535360864;6.150609010886454;4.795964885581162;4.189833;-8.872586;0.492921;jump_run;19.924846549019605;717.059756357678;1.0838227024136176;6444.6515537412515;4814.411332581013;1166.8779867776802
16;6.818277705882352;-7.653935921568629;-0.6161752941176469;-3.220739;-18.664017;-10.748559;30.09453;4.649254;7.06122;9.023058339569996;6.198752518142023;4.8158352343701605;4.189833;-8.872586;0.492921;jump_run;20.03552629411765;721.5064931654712;1.0811646575255844;6441.713544565331;4908.94612872401;1178.9767218771842
17;9.115964;-8.594328634615385;0.7257154038461534;-4.268795;-27.223143;-13.093525999999999;23.665016;6.891328999999999;16.587046;7.066299587741128;9.720048692699994;6.245605333924926;9.1130645;-7.1784680000000005;1.6833505;jump_run;25.239723269230772;884.9346766223572;0.9175985112502345;6867.803664812623;8659.295879359435;2016.773353408465
18;9.523894365384617;-8.130719326923076;2.1963811153846153;-4.268795;-22.064219;-9.02812;26.507689000000003;6.74776;12.504891;8.398549227776858;7.676530339075397;5.124521270582249;7.817351500000001;-7.505088499999999;2.4382865000000002;jump_run;24.112519884615395;846.5577224443778;0.9109493754051322;8313.954407617208;6443.032052590422;1590.14931109409
19;7.7385265;-6.8954246346153845;0.8333925192307697;-0.531207;-16.859829;-12.528819;26.507689000000003;6.74776;12.504891;7.297964277061314;6.538725676971945;6.484084397818898;5.633901;-7.9477605;1.518246;jump_run;21.214719576923077;738.7536478976682;0.9720475744256528;5830.283616394937;4652.939413779663;2180.327115117672
